course_title,taught_how,subject,number,co_requisites,prerequisites,college,department,credit_hours,id
ELEM FREN I,Marist Abroad,FREN,101L,,,Liberal Arts LA,School of Liberal Arts LA,3,899
PUBLIC ADMINISTRATION,Lecture,POSC,304L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Political Science', '110L', 'Undergraduate', 'D', '']]",Liberal Arts LA,School of Liberal Arts LA,3,898
AESTHETICS OF DESIGN,Marist Abroad,ITDS,330L,,,Communication and The Arts CO,School Communication Arts CO,3,900
ELEM FREN II,Lecture,FREN,102L,,,Liberal Arts LA,School of Liberal Arts LA,3,902
INTERIOR CONSTRUCTION,Marist Abroad,ITDS,331N,,,Communication and The Arts CO,School Communication Arts CO,3,904
INTERM FREN II,Lecture,FREN,106L,,,Liberal Arts LA,School of Liberal Arts LA,3,905
CLINICAL IMMUNOLOGY,Lecture,MEDT,340N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Chemistry', '131L', 'Undergraduate', 'C', ''], ['Or', '(', '', '', 'Chemistry', '111L', 'Undergraduate', 'C', ''], ['And', '', '', '', 'Chemistry', '115L', 'Undergraduate', 'C', ')'], ['And', '', '', '', 'Chemistry', '132L', 'Undergraduate', 'C', ''], ['Or', '(', '', '', 'Chemistry', '112L', 'Undergraduate', 'C', ''], ['And', '', '', '', 'Chemistry', '116L', 'Undergraduate', 'C', ')'], ['And', '', '', '', 'Biology', '130L', 'Undergraduate', 'C', ''], ['And', '', '', '', 'Biology', '131L', 'Undergraduate', 'C', ''], ['And', '', '', '', 'Medical Technology', '260N', 'Undergraduate', 'C', '']]",Science SI,School of Science SI,4,901
DISPLAY DESIGN,Marist Abroad,ITDS,340N,,,Communication and The Arts CO,School Communication Arts CO,3,906
WORKSHP ORAL EXP,Lecture,FREN,202L,,,Liberal Arts LA,School of Liberal Arts LA,3,907
PRINCIPLES OF MARKETING,Lorenzo di Medici,BUS,210N,,,Management SM,School of Management SM,3,909
FURNITURE DESIGN,Marist Abroad,ITDS,350N,,,Communication and The Arts CO,School Communication Arts CO,3,910
INTRO TO THEATRE,Lecture,ENG,150L,,,Liberal Arts LA,School of Liberal Arts LA,3,911
EXHIBIT DESIGN,Marist Abroad,ITDS,360N,,,Communication and The Arts CO,School Communication Arts CO,3,912
HUMAN POTENTIAL-BUS ORGANZTNS,Marist Abroad,BUS,225N,,,Management SM,School of Management SM,3,913
CLIN MICROSCOPY,Lecture,MEDT,345N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '(', '', '', 'Chemistry', '131L', 'Undergraduate', 'C', ''], ['Or', '', '', '', 'Chemistry', '111L', 'Undergraduate', 'C', ''], ['And', '', '', '', 'Chemistry', '115L', 'Undergraduate', 'C', ')'], ['And', '(', '', '', 'Chemistry', '132L', 'Undergraduate', 'C', ''], ['Or', '', '', '', 'Chemistry', '112L', 'Undergraduate', 'C', ''], ['And', '', '', '', 'Chemistry', '116L', 'Undergraduate', 'C', ')'], ['And', '', '', '', 'Biology', '130L', 'Undergraduate', 'C', ''], ['And', '', '', '', 'Biology', '131L', 'Undergraduate', 'C', ''], ['And', '', '', '', 'Medical Technology', '260N', 'Undergraduate', 'C', '']]",Science SI,School of Science SI,1,908
LITERARY STUDY,Marist Abroad,ENG,180L,,,Liberal Arts LA,School of Liberal Arts LA,3,915
WEB MARKETING,Marist Abroad,BUS,243N,,,Management SM,School of Management SM,3,917
ARCH STUDIO:DESIGN COMMUNITIES,Lorenzo di Medici,ITDS,382L,,,Communication and The Arts CO,School Communication Arts CO,3,916
CLINICAL FOUNDATIONS,Lecture,MEDT,350N,,,Science SI,School of Science SI,1,918
INTRO LINGUISTIC,Marist Abroad,ENG,201L,,,Liberal Arts LA,School of Liberal Arts LA,3,919
ADV CLINICAL MICROBIOLOGY,Lecture,MEDT,402N,,,Science SI,School of Science SI,3,920
ST:BUSINESS,Marist Abroad,BUS,292L,,,Management SM,School of Management SM,3,922
MARX & MARXISM,Lecture,POSC,340L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Political Science', '200L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '201L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '202L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '205L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '210L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '211L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '212L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '213L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '214L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '216L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '217L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '218L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '221L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '225L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '232L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '233L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '235L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '236L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '240L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '243L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '245L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '251L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '252L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '255L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '260L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '266L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '271L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '273L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '280L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '281L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '283L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '285L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '289L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '290L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '293L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '294L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '295L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '296L', 'Undergraduate', 'D', '']]",Liberal Arts LA,School of Liberal Arts LA,3,903
DIGITAL LAYOUT+DSGN,Marist Abroad,ITDS,400L,,,Communication and The Arts CO,School Communication Arts CO,3,921
SEMINAR-COMM,Marist Abroad,COM,402L,,,Communication and The Arts CO,School Communication Arts CO,3,923
ADV CLINICAL MICROBIO LAB,Laboratory,MEDT,403N,,,Science SI,School of Science SI,2,924
INTERN IN POL SCI,Internship,POSC,377N,,,Liberal Arts LA,School of Liberal Arts LA,5,926
INTERIOR DESIGN INTERNSHIP,Marist Abroad,ITDS,405L,,,Communication and The Arts CO,School Communication Arts CO,3,927
HR MANAGEMNT,Lecture,BUS,301N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Business', '100N', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Accounting', '204N', 'Undergraduate', 'D', '']]",Management SM,School of Management SM,3,925
COM INTERNSHIP,Internship,COM,404N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Career Development', '100N', 'Undergraduate', 'D', '']]",Communication and The Arts CO,School Communication Arts CO,2,928
MOD SPEC FICTION,Lecture,ENG,205L,,,Liberal Arts LA,School of Liberal Arts LA,3,929
INTERN POL SCI,Internship,POSC,380N,,,Liberal Arts LA,School of Liberal Arts LA,6,930
ADV CLINICAL CHEMISTRY,Lecture,MEDT,406N,,,Science SI,School of Science SI,3,931
WORKING GRP PRJCT,Marist Abroad,ITDS,410N,,,Communication and The Arts CO,School Communication Arts CO,3,932
COM INTERNSHIP,Internship,COM,405N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Career Development', '100N', 'Undergraduate', 'D', '']]",Communication and The Arts CO,School Communication Arts CO,5,933
INTERN IN POL SCI,Internship,POSC,390N,,,Liberal Arts LA,School of Liberal Arts LA,1,934
ADV CLINICAL CHEMISTRY LAB,Laboratory,MEDT,407N,,,Science SI,School of Science SI,2,935
ELEM ITAL I,Lecture,ITAL,101L,,,Liberal Arts LA,School of Liberal Arts LA,3,936
AMERICAN LIT I,On Line Class,ENG,210L,,,Liberal Arts LA,School of Liberal Arts LA,3,937
ST:BRIT POLITICS+PARLIAMENT,Marist Abroad,POSC,391L,,,Liberal Arts LA,School of Liberal Arts LA,3,940
ORGANIZ BEHAVIOR,Marist Abroad,BUS,302N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Business', '100N', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Accounting', '204N', 'Undergraduate', 'D', '']]",Management SM,School of Management SM,3,938
COMM INTERNSHIP,Internship,COM,406N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Career Development', '100N', 'Undergraduate', 'D', '']]",Communication and The Arts CO,School Communication Arts CO,9,939
ADV HEMATOLOGY,Lecture,MEDT,411N,,,Science SI,School of Science SI,3,941
ELEM ITALIAN II,Lecture,ITAL,102L,,,Liberal Arts LA,School of Liberal Arts LA,3,943
ENGLISH LIT II,School College,ENG,213L,,,Liberal Arts LA,School of Liberal Arts LA,3,942
ST:THE NEXT FOUR YEARS,Lecture,POSC,392L,,,Liberal Arts LA,School of Liberal Arts LA,3,944
ADV HEMATOLOGY LAB,Laboratory,MEDT,412N,,,Science SI,School of Science SI,2,945
INTERM ITAL II,Lecture,ITAL,106L,,,Liberal Arts LA,School of Liberal Arts LA,3,947
"GRAMMAR,STYLE,EDITING",Lecture,ENG,218L,,,Liberal Arts LA,School of Liberal Arts LA,3,948
SEMINAR IN FRANCOPHONE,Lecture,FREN,322L,,,Liberal Arts LA,School of Liberal Arts LA,3,946
INTERN IN POL SCI,Internship,POSC,395N,,,Liberal Arts LA,School of Liberal Arts LA,3,950
ST:PORT DEV/ADV CREATIVES,Lecture,COM,407L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Communication', '354N', 'Undergraduate', 'B-', '']]",Communication and The Arts CO,School Communication Arts CO,3,949
FREN:INTERN,Lecture,FREN,397N,,,Liberal Arts LA,School of Liberal Arts LA,3,952
ADV IMMUN/IMMUNOHEM,Lecture,MEDT,441N,,,Science SI,School of Science SI,3,951
DRAWING FOR THE STAGE,Marist Abroad,ENG,219L,,,Liberal Arts LA,School of Liberal Arts LA,3,954
INTERN IN POL SCI,Internship,POSC,396N,,,Liberal Arts LA,School of Liberal Arts LA,3,953
DATA MODELING FOR BUSINESS,Lecture,BUS,310N,,,Management SM,School of Management SM,3,956
COMM INTERNSHIP,Internship,COM,408N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Career Development', '100N', 'Undergraduate', 'D', '']]",Communication and The Arts CO,School Communication Arts CO,12,955
ADV IMMUN/IMMUNOHEM LAB,Laboratory,MEDT,442N,,,Science SI,School of Science SI,2,958
CAPPING,Lecture,FREN,477L,,,Liberal Arts LA,School of Liberal Arts LA,3,957
INTERN IN POL SCI,Internship,POSC,397N,,,Liberal Arts LA,School of Liberal Arts LA,3,960
ADV ITALIAN II,Marist Abroad,ITAL,204L,,,Liberal Arts LA,School of Liberal Arts LA,4,959
LIT & GENDER,Lecture,ENG,220L,,,Liberal Arts LA,School of Liberal Arts LA,3,961
ORGANIZATIONAL BEHAVIOR,Marist Abroad,BUS,311N,,,Management SM,School of Management SM,3,962
COLLOQUIUM IN GAMES,Lecture,GAME,201L,,,Communication and The Arts CO,School Communication Arts CO,1,964
BUS TO BUS ADVERT,Marist Abroad,COM,411L,,,Communication and The Arts CO,School Communication Arts CO,3,963
WASH SEM I: JOURN I,Lecture,POSC,440L,,,Liberal Arts LA,School of Liberal Arts LA,4,965
CONTMPRY ITAL CIV+CULTR,Lorenzo di Medici,ITAL,255L,,,Liberal Arts LA,School of Liberal Arts LA,3,967
CLIN MICROSCOP II,Lecture,MEDT,445N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Medical Technology', '345N', 'Undergraduate', 'C', '']]",Science SI,School of Science SI,1,966
ETHICAL DEC MAKNG BUS,Marist Abroad,BUS,319N,,,Management SM,School of Management SM,3,968
THEMES SHAKESPEARE,Lecture,ENG,221L,,,Liberal Arts LA,School of Liberal Arts LA,3,970
WASH SEM II: JOURN II,Lecture,POSC,441L,,,Liberal Arts LA,School of Liberal Arts LA,4,971
ITALY TODAY,Lorenzo di Medici,ITAL,262L,,,Liberal Arts LA,School of Liberal Arts LA,3,973
BUSINESS OF GAMES,Lecture,GAME,301N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Games', '101L', 'Undergraduate', 'D', '']]",Communication and The Arts CO,School Communication Arts CO,3,972
COMM CAMPAIGN MANAGEMENT,Lecture,COM,418L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Communication', '211L', 'Undergraduate', 'D', ''], ['And', '', '', '', 'Communication', '212L', 'Undergraduate', 'D', ''], ['And', '', '', '', 'Communication', '333L', 'Undergraduate', 'D', '']]",Communication and The Arts CO,School Communication Arts CO,3,969
INTRO TO PROFESSIONAL WRITING,Lecture,ENG,222L,,,Liberal Arts LA,School of Liberal Arts LA,3,975
WASH SEM:ELECTIVE,Lecture,POSC,449L,,,Liberal Arts LA,School of Liberal Arts LA,3,977
HUMAN COMPUTER INTERACTION,Lecture,GAME,401N,,,Communication and The Arts CO,School Communication Arts CO,4,978
ITALIAN FOR TOURISM,Lorenzo di Medici,ITAL,270L,,,Liberal Arts LA,School of Liberal Arts LA,3,979
WASH. INTERNSHIP,Internship,POSC,450N,,,Liberal Arts LA,School of Liberal Arts LA,4,981
FINANCIAL MGMT,Lecture,BUS,320N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '(', '', '', 'Mathematics', '130L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Mathematics', '330L', 'Undergraduate', 'D', ')'], ['And', '', '', '', 'Accounting', '203N', 'Undergraduate', 'D', ''], ['And', '(', '', '', 'Economics', '101L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Economics', '104L', 'Undergraduate', 'D', ')'], ['And', '(', '', '', 'Economics', '102L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Economics', '103L', 'Undergraduate', 'D', ')']]",Management SM,School of Management SM,3,976
LITERATURE-HUD RIVER VALLEY,Lecture,ENG,231L,,,Liberal Arts LA,School of Liberal Arts LA,3,983
CASE STUDIES PUBL RELAT MGMT,Lecture,COM,419L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Communication', '211L', 'Undergraduate', 'D', ''], ['And', '', '', '', 'Communication', '212L', 'Undergraduate', 'D', ''], ['And', '', '', '', 'Communication', '333L', 'Undergraduate', 'D', '']]",Communication and The Arts CO,School Communication Arts CO,3,980
CAPPING,Lecture,GAME,481N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Games', '480N', 'Undergraduate', 'D', '']]",Communication and The Arts CO,School Communication Arts CO,3,982
TOPICS MED TECH,Lecture,MEDT,477L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Medical Technology', '401N', 'Undergraduate', 'C', ''], ['And', '', '', '', 'Medical Technology', '405N', 'Undergraduate', 'C', ''], ['And', '', '', '', 'Medical Technology', '440N', 'Undergraduate', 'C', ''], ['And', '', '', '', 'Medical Technology', '445N', 'Undergraduate', 'C', ''], ['And', '', '', '', 'Medical Technology', '410N', 'Undergraduate', 'C', ''], ['And', '(', '', '', 'Philosophy', '300L', 'Undergraduate', 'C', ''], ['Or', '', '', '', 'Philosophy', '103L', 'Undergraduate', 'C', ''], ['Or', '', '', '', 'Honors', '200L', 'Undergraduate', 'C', ''], ['Or', '', '', '', 'Honors', '300L', 'Undergraduate', 'C', ''], ['Or', '', '', '', 'Philosophy', '200L', 'Undergraduate', 'C', ')']]",Science SI,School of Science SI,3,974
ITAL CONVRSTN I,Lecture,ITAL,281L,,,Liberal Arts LA,School of Liberal Arts LA,3,984
WASH SEM. I:U.S.,Lecture,POSC,451L,,,Liberal Arts LA,School of Liberal Arts LA,4,985
LAW & LITERATURE,Lecture,ENG,233L,,,Liberal Arts LA,School of Liberal Arts LA,3,986
ELEM GERMAN II,Lecture,GERM,102L,,,Liberal Arts LA,School of Liberal Arts LA,3,987
ITALIAN CINEMA,Lorenzo di Medici,ITAL,308L,,,Liberal Arts LA,School of Liberal Arts LA,3,988
WASH SEM. I:FOR.,Lecture,POSC,452L,,,Liberal Arts LA,School of Liberal Arts LA,4,989
ADV PUBLIC PRESENT.,Marist Abroad,COM,420L,,,Communication and The Arts CO,School Communication Arts CO,3,990
ST:ADV CLIN MICROBIO LAB,Laboratory,MEDT,481N,,,Science SI,School of Science SI,1,991
INTERM GERMAN II,Lecture,GERM,106L,,,Liberal Arts LA,School of Liberal Arts LA,3,992
LIT GENRES:FICT,Marist Abroad,ENG,235L,,,Liberal Arts LA,School of Liberal Arts LA,3,993
ST:ADV CLIN CHEMISTRY LAB,Laboratory,MEDT,483N,,,Science SI,School of Science SI,1,996
WASH SEM II:U.S.,Lecture,POSC,454L,,,Liberal Arts LA,School of Liberal Arts LA,4,994
ITALIAN RENAISSANCE ART,Lorenzo di Medici,ITAL,309L,,,Liberal Arts LA,School of Liberal Arts LA,3,997
STRATEGIC ADVERT CAMPAIGN DVLP,Lecture,COM,423L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Communication', '329L', 'Undergraduate', 'D', ''], ['And', '', '', '', 'Communication', '314L', 'Undergraduate', 'D', '']]",Communication and The Arts CO,School Communication Arts CO,3,995
INTRO GLOBAL ISSUES,On Line Class,GBST,103L,,,Liberal Arts LA,School of Liberal Arts LA,3,998
INTRNTNL RETAILING,Lorenzo di Medici,BUS,325N,,,Management SM,School of Management SM,3,999
NEW YORK LITERATURE,Lecture,ENG,236L,,,Liberal Arts LA,School of Liberal Arts LA,3,1000
ST:ADV HEMATOLOGY LAB,Laboratory,MEDT,485N,,,Science SI,School of Science SI,1,1001
WASH SEM II:FOR.,Lecture,POSC,455L,,,Liberal Arts LA,School of Liberal Arts LA,4,1002
ITALIAN THROUGH SERV LEARNING,Lorenzo di Medici,ITAL,340L,,,Liberal Arts LA,School of Liberal Arts LA,3,1003
BRANDING,Marist Abroad,COM,424L,,,Communication and The Arts CO,School Communication Arts CO,3,1004
ST:ADV IMMUNO-HEMATOLOGY LAB,Laboratory,MEDT,487N,,,Science SI,School of Science SI,1,1007
AM SHORT FIC,Marist Abroad,ENG,240L,,,Liberal Arts LA,School of Liberal Arts LA,3,1008
FORWARD TO MARIST,Marist Abroad,GBST,104L,,,Liberal Arts LA,School of Liberal Arts LA,1,1006
COMM IN PUBLIC ADMIN,Lorenzo di Medici,ITAL,364L,,,Liberal Arts LA,School of Liberal Arts LA,3,1009
MARKTNG PRINCIP,Marist Abroad,BUS,340N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '(', '', '', 'Economics', '103L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Economics', '150L', 'Undergraduate', 'D', ')'], ['And', '(', '', '', 'Business', '100N', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Accounting', '204N', 'Undergraduate', 'D', ')']]",Management SM,School of Management SM,3,1005
ADAPTIVE TEAM LEADERSHIP II,Lecture,MS,302N,,,Management SM,School of Management SM,3,1010
ST:INTRO TO IRELAND,Marist Abroad,GBST,292L,,,Liberal Arts LA,School of Liberal Arts LA,3,1011
INST: SICILY CINEMA,Marist Abroad,ITAL,386L,,,Liberal Arts LA,School of Liberal Arts LA,3,1013
COMMUNICATION THEORY,On Line Class,COM,425L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '(', '', '', 'Communication', '102L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Communication', '100L', 'Undergraduate', 'D', ')'], ['And', '', '', '', 'Communication', '200L', 'Undergraduate', 'D', '']]",Communication and The Arts CO,School Communication Arts CO,3,1012
ADVANCED LEADERSHIP II,Lecture,MS,402N,,,Management SM,School of Management SM,3,1015
ACTING II,Lecture,ENG,241L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'English', '227L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Media Studies & Production', '206L', 'Undergraduate', 'D', '']]",Liberal Arts LA,School of Liberal Arts LA,3,1014
DIGITAL GRAP TECH,Marist Abroad,GRAP,101N,,,Communication and The Arts CO,School Communication Arts CO,3,1016
ST: HISTORY OF ITALIAN THEATER,Lecture,ITAL,392L,,,Liberal Arts LA,School of Liberal Arts LA,3,1017
GLOBAL BRAND MGMT,Marist Abroad,COM,427L,,,Communication and The Arts CO,School Communication Arts CO,3,1018
FRESHMAN SCHEDULE,Lecture,REG,003L,,,Registrar RG,Registrar RG,15,1019
TRAVEL WRITING,Marist Abroad,ENG,245L,,,Liberal Arts LA,School of Liberal Arts LA,3,1020
HIST GRAP+ILLSTRT,Marist Abroad,GRAP,110L,,,Communication and The Arts CO,School Communication Arts CO,3,1021
ST:SICILIAN CINEMATIC TRAD,Lecture,ITAL,393L,,,Liberal Arts LA,School of Liberal Arts LA,3,1022
TRANSFER SCHEDULE,Lecture,REG,004L,,,Registrar RG,Registrar RG,15,1023
GLOBAL CONS INSGT STGY DEVLP,Marist Abroad,COM,428L,,,Communication and The Arts CO,School Communication Arts CO,3,1024
INTRO TO LITERATURE,Marist Abroad,ENG,255L,,,Liberal Arts LA,School of Liberal Arts LA,3,1025
CORPORATE FINANCE,Marist Abroad,BUS,344N,,,Management SM,School of Management SM,3,1026
INTERNSHIP IN ITALIAN,Internship,ITAL,395N,,,Liberal Arts LA,School of Liberal Arts LA,1,1027
GRAPH DESIGN I,Marist Abroad,GRAP,170N,,,Communication and The Arts CO,School Communication Arts CO,3,1028
GRADUATE-KIM,Lecture,REG,011L,,,Registrar RG,Registrar RG,12,1029
GLOBAL MKT CAMPGN DEVELPMENT,Marist Abroad,COM,429L,,,Communication and The Arts CO,School Communication Arts CO,3,1030
ITAL-CHILDREN'S LIT,Lorenzo di Medici,ITAL,400L,,,Liberal Arts LA,School of Liberal Arts LA,3,1031
SP LIT TRAN-NOVEL,Marist Abroad,ENG,261L,,,Liberal Arts LA,School of Liberal Arts LA,3,1033
WEB DESIGN I,Marist Abroad,GRAP,220N,,,Communication and The Arts CO,School Communication Arts CO,3,1032
GRADUATE PROJ TUITION,Lecture,REG,018L,,,Registrar RG,Registrar RG,9,1034
ST: GRAPHICS,Lorenzo di Medici,GRAP,292L,,,Communication and The Arts CO,School Communication Arts CO,3,1036
CLASSICS WEST LIT,Marist Abroad,ENG,270L,,,Liberal Arts LA,School of Liberal Arts LA,3,1035
SPECIALIZD JOURN,Marist Abroad,COM,444L,,,Communication and The Arts CO,School Communication Arts CO,3,1037
ELEM JAPANESE I,Marist Abroad,JPN,101L,,,Liberal Arts LA,School of Liberal Arts LA,3,1038
THESIS IN PROGRESS,Lorenzo di Medici,ARTM,600L,,,MA Museum Studies CW,Museum Studies CW,1,1039
WEB DESIGN II,Marist Abroad,GRAP,295N,,,Communication and The Arts CO,School Communication Arts CO,3,1042
SPORTS REPORTING,Lecture,COM,445L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Communication', '242L', 'Undergraduate', 'D', '']]",Communication and The Arts CO,School Communication Arts CO,3,1040
ELEM JAPANESE II,Lecture,JPN,102L,,,Liberal Arts LA,School of Liberal Arts LA,3,1041
CLASSICS OF WEST LIT II,Lecture,ENG,271L,,,Liberal Arts LA,School of Liberal Arts LA,3,1043
WEB AUTHORING I,Marist Abroad,GRAP,315L,,,Communication and The Arts CO,School Communication Arts CO,3,1044
INTR JAPANESE II,Lecture,JPN,106L,,,Liberal Arts LA,School of Liberal Arts LA,3,1046
SPORTS BROADCASTING,Hybrid Lecture/Online,COM,448L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Communication', '242L', 'Undergraduate', 'D', ''], ['And', '', '', '', 'Communication', '260L', 'Undergraduate', 'D', '']]",Communication and The Arts CO,School Communication Arts CO,3,1045
FLORENTINE THEATRE HISTORY,Lorenzo di Medici,ENG,278L,,,Liberal Arts LA,School of Liberal Arts LA,3,1047
MUSEUMS SPACES+TECH,Lorenzo di Medici,ARTM,603L,,,MA Museum Studies CW,Museum Studies CW,3,1048
FLASH FOR THE WEB,Marist Abroad,GRAP,320L,,,Communication and The Arts CO,School Communication Arts CO,3,1049
ELEM LATIN II,Lecture,LAT,102L,,,Liberal Arts LA,School of Liberal Arts LA,3,1050
CREATIVE WRITING,Lecture,ENG,280L,,,Liberal Arts LA,School of Liberal Arts LA,3,1052
MUSEUM EDUCATION,Lorenzo di Medici,ARTM,604L,,,MA Museum Studies CW,Museum Studies CW,3,1053
COM INTERNSHIP,Internship,COM,450N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Career Development', '100N', 'Undergraduate', 'D', '']]",Communication and The Arts CO,School Communication Arts CO,10,1051
RENDERING ESSENTIALS,Marist Abroad,GRAP,330L,,,Communication and The Arts CO,School Communication Arts CO,3,1054
SELF DEVELOPMENT,Lecture,LERN,104L,,,Registrar RG,Registrar RG,3,1055
CONSERVTN+HIST PRESERVTN,Lorenzo di Medici,ARTM,605L,,,MA Museum Studies CW,Museum Studies CW,3,1056
COM INTERNSHIP,Internship,COM,451N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Career Development', '100N', 'Undergraduate', 'D', '']]",Communication and The Arts CO,School Communication Arts CO,11,1057
MOTION GRAPHIC TECHNIQUES,Marist Abroad,GRAP,370N,,,Communication and The Arts CO,School Communication Arts CO,3,1058
CRIT READ+THINK,Lecture,LERN,105L,,,Liberal Arts LA,School of Liberal Arts LA,1,1059
