course_title,taught_how,subject,number,co_requisites,prerequisites,college,department,credit_hours,id
PRIN INSTRU SP NEEDS,Lecture,EDUC,373N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Psychology', '101L', 'Undergraduate', 'C+', ''], ['Or', '', '', '', 'Psychology', '207L', 'Undergraduate', 'C+', ''], ['And', '(', '', '', 'Psychology', '317L', 'Undergraduate', 'C+', ''], ['Or', '', '', '', 'Psychology', '318L', 'Undergraduate', 'C+', ')']]",Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,1115
SYS-INFO CON ORG,On Line Class,MSIS,527L,,,MSCS Computer Science CS,MSCS Computer Science CS,3,1121
CLINCL PRACT II,Lecture,ATHT,396N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Athletic Training', '205L', 'Undergraduate', 'C', '']]",Science SI,School of Science SI,1,1120
CULTR HISPANICS IN US,Lecture,SPAN,270L,,,Liberal Arts LA,School of Liberal Arts LA,3,1122
TECHNOLOGY FOR 21st CENTURY,Lecture,CMPT,103L,,,Computer Science/ Mathematics CC,School Computer Sci/ Math CC,3,1123
MHEX:AMER SIGN II,Lecture,MHEX,007L,,,Registrar RG,Registrar RG,3,1124
DATA MGT I,Lecture,MSIS,537L,,,MSCS Computer Science CS,MSCS Computer Science CS,3,1127
"MERCH, PLAN & CONTROL",Lecture,FASH,304N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Fashion', '265N', 'Undergraduate', 'D', '']]",Communication and The Arts CO,School Communication Arts CO,3,1125
CURR STRAT SP NEED,Lecture,EDUC,374N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Education', '373N', 'Undergraduate', 'C+', '']]",Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,1126
ADAPTIVE TEAM LEADERSHIP II,Lecture,MS,302N,,,Management SM,School of Management SM,3,1129
CLINCL PRACT IV,Lecture,ATHT,398N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Athletic Training', '306L', 'Undergraduate', 'C', ''], ['And', '', '', '', 'Athletic Training', '310L', 'Undergraduate', 'C', '']]",Science SI,School of Science SI,1,1128
ST:SPANISH LANG IN CONTEXT,Marist Abroad,SPAN,292L,,,Liberal Arts LA,School of Liberal Arts LA,3,1130
DATA COMM,Lecture,MSIS,567N,,,MSCS Computer Science CS,MSCS Computer Science CS,3,1131
ADVANCED LEADERSHIP II,Lecture,MS,402N,,,Management SM,School of Management SM,3,1132
DRAPING II,Lorenzo di Medici,FASH,305N,,,Communication and The Arts CO,School Communication Arts CO,3,1135
BEH MGMT THEO AND STRAT,Lecture,EDUC,376N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Education', '101L', 'Undergraduate', 'C+', '']]",Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,1133
PROF & ETHICAL ISSUES IN AT,Lecture,ATHT,477L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Athletic Training', '400L', 'Undergraduate', 'C', '']]",Science SI,School of Science SI,3,1134
ADV INT SPAN II,Marist Abroad,SPAN,306L,,,Liberal Arts LA,School of Liberal Arts LA,3,1136
FRESHMAN SCHEDULE,Lecture,REG,003L,,,Registrar RG,Registrar RG,15,1137
SYSTEMS ANALYSIS+DESIGN,On Line Class,MSIS,570N,,,MSCS Computer Science CS,MSCS Computer Science CS,3,1138
EXP HISPANIC LIT,Lecture,SPAN,315L,,,Liberal Arts LA,School of Liberal Arts LA,3,1142
CULTURALLY RESP EDUC,Lecture,EDUC,379L,,,Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,1144
TRANSFER SCHEDULE,Lecture,REG,004L,,,Registrar RG,Registrar RG,15,1143
CLINCL PRACT VI,Lecture,ATHT,498N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Athletic Training', '497N', 'Undergraduate', 'C', '']]",Science SI,School of Science SI,1,1141
NETWORK VIRTUALIZATION,On Line Class,MSIS,603N,,,MSCS Computer Science CS,MSCS Computer Science CS,3,1145
SUSTAINABLITY IN FASH,On Line Class,FASH,306L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Fashion', '100N', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Fashion', '100L', 'Undergraduate', 'D', '']]",Communication and The Arts CO,School Communication Arts CO,3,1140
INTRO TO COMPARATIVE POLITICS,Lecture,POSC,111L,,,Liberal Arts LA,School of Liberal Arts LA,3,1146
GENERAL CHEM. II,Lecture,CHEM,112L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '(', '', '', 'Chemistry', '111L', 'Undergraduate', 'D', ''], ['And', '', '', '', 'Chemistry', '115L', 'Undergraduate', 'D', ')'], ['Or', '', '', '', 'Chemistry', '131L', 'Undergraduate', 'D', '']]",Science SI,School of Science SI,3,1139
THEMES SPAN CIN,Marist Abroad,SPAN,330L,,,Liberal Arts LA,School of Liberal Arts LA,3,1147
ST:INTRO TO MULTICULTURAL EDUC,Marist Abroad,EDUC,393L,,,Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,1148
GRADUATE-KIM,Lecture,REG,011L,,,Registrar RG,Registrar RG,12,1149
TOPICS IN BIOLOGY,Lecture,BIOL,101L,,,Science SI,School of Science SI,3,1150
EMERGING TECHNOLOGIES,On Line Class,MSIS,620L,,,MSCS Computer Science CS,MSCS Computer Science CS,3,1151
MS EXCEL,Lecture,CMPT,105N,,,Computer Science/ Mathematics CC,School Computer Sci/ Math CC,1,1152
INST: INTRO BILINGUAL EDUC,Independent Study,SPAN,382L,,,Liberal Arts LA,School of Liberal Arts LA,3,1153
INTRO POLITICAL THEORY,Lecture,POSC,112L,,,Liberal Arts LA,School of Liberal Arts LA,3,1154
GRADUATE PROJ TUITION,Lecture,REG,018L,,,Registrar RG,Registrar RG,9,1155
"SEX,DEATH,DISEASE IN AMERICA",Lecture,HIST,345L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '(', '', '', 'History', '101L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '123L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '124L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '130L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '135L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '140L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '141L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '142L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '201L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '205L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '210L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '215L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '216L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '217L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '218L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '219L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '220L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '222L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '223L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '225L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '226L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '227L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '228L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '229L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '230L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '232L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '234L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '236L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '240L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '242L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '244L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '247L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '248L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '249L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '250L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '251L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '252L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '255L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '256L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '258L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '260L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '261L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '262L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '263L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '266L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '267L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '268L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '269L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '270L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '271L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '272L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '274L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '275L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '280L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '285L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '286L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '292L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '293L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '294L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '295L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '296L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '297L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '298L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '299L', 'Undergraduate', 'D', ')'], ['And', '(', '', '', 'History', '201L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '205L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '210L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '215L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '216L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '217L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '218L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '219L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '220L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '222L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '223L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '225L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '226L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '227L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '228L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '229L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '230L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '232L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '234L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '236L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '240L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '242L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '244L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '247L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '248L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '249L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '250L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '251L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '252L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '255L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '256L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '258L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '260L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '261L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '262L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '263L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '266L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '267L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '268L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '269L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '270L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '271L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '272L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '274L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '275L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '280L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '285L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '286L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '292L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '293L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '294L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '295L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '296L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '297L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '298L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '299L', 'Undergraduate', 'D', ')']]",Liberal Arts LA,School of Liberal Arts LA,3,1010
SPEC TOP:EDUC,Marist Abroad,EDUC,399N,,,Behavioral and Social Science SB,School Behavioral/Social Sci SB,6,1156
ST:HISTORY OF SPAIN,Marist Abroad,SPAN,387L,,,Liberal Arts LA,School of Liberal Arts LA,3,1157
ENTERPRISE ARCHITECTURE,On Line Class,MSIS,621L,,,MSCS Computer Science CS,MSCS Computer Science CS,3,1159
THESIS IN PROGRESS,Lorenzo di Medici,ARTM,600L,,,MA Museum Studies CW,Museum Studies CW,1,1160
INST:BROWNLOW COMMITTEE,Independent Study,HIST,371L,,,Liberal Arts LA,School of Liberal Arts LA,3,1161
INTERNATIONAL RELATIONS,Lecture,POSC,113L,,,Liberal Arts LA,School of Liberal Arts LA,3,1162
GEN BIOLOGY I,Marist Abroad,BIOL,130L,,,Science SI,School of Science SI,4,1165
MUSEUMS+PUBLIC II,Lorenzo di Medici,ARTM,601L,,,MA Museum Studies CW,Museum Studies CW,3,1166
ST: SPANISH LANG ELECTIVE II,Marist Abroad,SPAN,388L,,,Liberal Arts LA,School of Liberal Arts LA,3,1167
DECISION SUPP SYS,On Line Class,MSIS,637L,,,MSCS Computer Science CS,MSCS Computer Science CS,3,1168
PART/OBS SEC SCH,Lecture,EDUC,410N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Education', '354L', 'Undergraduate', 'C+', ''], ['And', '', '', '', 'Education', '355N', 'Undergraduate', 'C+', '']]",Behavioral and Social Science SB,School Behavioral/Social Sci SB,1,1164
APPAREL DEV III,Lecture,FASH,310N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Fashion', '210N', 'Undergraduate', 'C', ''], ['And', '(', '', '', 'Fashion', '100N', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Fashion', '100L', 'Undergraduate', 'D', ')'], ['And', '(', '', '', 'Fashion', '220N', 'Undergraduate', 'C', ''], ['Or', '', '', '', 'Fashion', '231N', 'Undergraduate', 'C', ')'], ['And', '', '', '', 'Fashion', '345N', 'Undergraduate', 'D', ''], ['And', '', '', '', 'Fashion', '240N', 'Undergraduate', 'C', '']]",Communication and The Arts CO,School Communication Arts CO,3,1158
GEN CHEMISTRY LAB II,Laboratory,CHEM,116L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '(', '', '', 'Chemistry', '111L', 'Undergraduate', 'D', ''], ['And', '', '', '', 'Chemistry', '115L', 'Undergraduate', 'D', ')'], ['Or', '', '', '', 'Chemistry', '131L', 'Undergraduate', 'D', ''], ['And', '', '', '', 'Chemistry', '112L', 'Undergraduate', 'D', '']]",Science SI,School of Science SI,1,1163
TRANSCLTRL AESTHETICS,Lorenzo di Medici,ARTM,602L,,,MA Museum Studies CW,Museum Studies CW,3,1171
ST:LATINX & 2020 CENSUS,Lecture,SPAN,392L,,,Liberal Arts LA,School of Liberal Arts LA,3,1172
POLLING/MEDIA,Lecture,POSC,124L,,,Liberal Arts LA,School of Liberal Arts LA,1,1173
EARLY CHILDHOOD EDUCATION,Lecture,EDUC,440N,,,Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,1175
DATA MINING & PRED ANALYTICS,On Line Class,MSIS,645L,,,MSCS Computer Science CS,MSCS Computer Science CS,3,1174
GEN BIOLOGY II,Lecture,BIOL,131L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Biology', '130L', 'Undergraduate', 'D', '']]",Science SI,School of Science SI,4,1170
INTRO TO PROGRAMMING II,Marist Abroad,CMPT,107L,,,Computer Science/ Mathematics CC,School Computer Sci/ Math CC,2,1176
MUSEUMS SPACES+TECH,Lorenzo di Medici,ARTM,603L,,,MA Museum Studies CW,Museum Studies CW,3,1177
ST: PUBLIC SERVICE CAREERS,Lecture,POSC,191N,,,Liberal Arts LA,School of Liberal Arts LA,1,1178
INTRO TO PROGRAMMING,Lecture,CMPT,120L,,,Computer Science/ Mathematics CC,School Computer Sci/ Math CC,4,1181
INST: OFFENSIVE SECURITY,Independent Study,MSIS,687N,,,MSCS Computer Science CS,MSCS Computer Science CS,4,1182
ST:SPANISH MORPHOLOGY,Marist Abroad,SPAN,393L,,,Liberal Arts LA,School of Liberal Arts LA,3,1183
MPORIUM: RETAIL ENTPRNSHP,Lecture,FASH,315N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Fashion', '100N', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Fashion', '100L', 'Undergraduate', 'D', '']]",Communication and The Arts CO,School Communication Arts CO,3,1180
MUSEUM EDUCATION,Lorenzo di Medici,ARTM,604L,,,MA Museum Studies CW,Museum Studies CW,3,1184
STU TEACH:EL SPEC,Lecture,EDUC,462N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '(', '', '', 'Education', '352L', 'Undergraduate', 'C+', ''], ['Or', '', '', '', 'Education', '352N', 'Undergraduate', 'C+', ')'], ['And', '', '', '', 'Education', '374N', 'Undergraduate', 'C+', '']]",Behavioral and Social Science SB,School Behavioral/Social Sci SB,12,1179
INST: NETWORK AUTOMATION,Independent Study,MSIS,690N,,,MSCS Computer Science CS,MSCS Computer Science CS,3,1186
INTERN IN SPANISH,Internship,SPAN,396N,,,Liberal Arts LA,School of Liberal Arts LA,3,1187
ENVIRON POLITICS+POLICY,Lecture,POSC,202L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Environmental Science', '101L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '110L', 'Undergraduate', 'D', '']]",Liberal Arts LA,School of Liberal Arts LA,3,1185
CONSERVTN+HIST PRESERVTN,Lorenzo di Medici,ARTM,605L,,,MA Museum Studies CW,Museum Studies CW,3,1188
STU TCH SEC SCH,Lecture,EDUC,464N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Education', '410N', 'Undergraduate', 'C+', '']]",Behavioral and Social Science SB,School Behavioral/Social Sci SB,12,1189
MSIS INTERNSHIP,Internship,MSIS,693N,,,MSCS Computer Science CS,MSCS Computer Science CS,1,1191
GEN CHEM II+LAB,Lorenzo di Medici,CHEM,132L,,,Science SI,School of Science SI,4,1193
SOFTWARE DEVELOPMENT I,Lecture,CMPT,220L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Computing Technology', '120L', 'Undergraduate', 'D', '']]",Computer Science/ Mathematics CC,School Computer Sci/ Math CC,4,1190
CONT SPAN LIT,Marist Abroad,SPAN,422L,,,Liberal Arts LA,School of Liberal Arts LA,3,1194
INTRO HUM ANTM&PHYS II,Marist Abroad,BIOL,132L,,,Science SI,School of Science SI,4,1196
APPAREL SUPPLY CHAIN MGMT,Lecture,FASH,318N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Fashion', '300N', 'Undergraduate', 'D', ''], ['And', '(', '', '', 'Fashion', '100N', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Fashion', '100L', 'Undergraduate', 'D', ')']]",Communication and The Arts CO,School Communication Arts CO,3,1192
INFO SYST PROJ,On Line Class,MSIS,720L,,,MSCS Computer Science CS,MSCS Computer Science CS,3,1198
AMERICAN STATE+LOCAL POLITICS,Lecture,POSC,211L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Political Science', '110L', 'Undergraduate', 'D', '']]",Liberal Arts LA,School of Liberal Arts LA,3,1195
ST:METH-TEACH IN SEC SCHOOLS,Lecture,EDUC,492N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Education', '355N', 'Undergraduate', 'C+', ''], ['And', '', '', '', 'Education', '410N', 'Undergraduate', 'C+', '']]",Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,1197
SPAN AMER LIT II,Marist Abroad,SPAN,431L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Spanish', '315L', 'Undergraduate', 'D', '']]",Liberal Arts LA,School of Liberal Arts LA,3,1200
FASHION ELECTIVE,Marist Abroad,FASH,319N,,,Communication and The Arts CO,School Communication Arts CO,3,1201
INTRODUCTION TO GENETICS,Marist Abroad,BIOL,180L,,,Science SI,School of Science SI,4,1204
INFO SYS POLICY,Lecture,MSIS,730L,,,MSCS Computer Science CS,MSCS Computer Science CS,3,1205
EDUCATION INTERNSHIP,Marist Abroad,EDU,361N,,,Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,1206
POLIT-HUMAN RGTS,Marist Abroad,POSC,213L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Political Science', '112L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '113L', 'Undergraduate', 'D', '']]",Liberal Arts LA,School of Liberal Arts LA,3,1202
CAPPING COURSE,Marist Abroad,SPAN,477L,,,Liberal Arts LA,School of Liberal Arts LA,3,1207
COMPUTATIONAL CHEMISTRY,Lecture,CHEM,203L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Chemistry', '111L', 'Undergraduate', 'D', ''], ['And', '', '', '', 'Chemistry', '112L', 'Undergraduate', 'D', ''], ['And', '', '', '', 'Mathematics', '241L', 'Undergraduate', 'D', '']]",Science SI,School of Science SI,3,1203
SOFTWARE DEVELOPMENT II,Lecture,CMPT,221L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Computing Technology', '220L', 'Undergraduate', 'D', '']]",Computer Science/ Mathematics CC,School Computer Sci/ Math CC,4,1208
PRIVATE LABEL DVLPMNT,Lecture,FASH,325N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Fashion', '300N', 'Undergraduate', 'D', '']]",Communication and The Arts CO,School Communication Arts CO,3,1209
ANALYTICAL TOOLS,On Line Class,MBA,535N,,,MBA MB,MBA MB,3,1210
ENGLISH INTERNSHIP LAB,Lecture,ENG,106L,,,Liberal Arts LA,School of Liberal Arts LA,0,1212
INTENSIVE INTER SPANISH I,Marist Abroad,ISPA,104L,,,Liberal Arts LA,School of Liberal Arts LA,4,1214
ORG CHEMISTRY II,Lecture,CHEM,212L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Chemistry', '211L', 'Undergraduate', 'D', '']]",Science SI,School of Science SI,3,1211
SOFTWARE DEV IIb,Marist Abroad,CMPT,225N,,,Computer Science/ Mathematics CC,School Computer Sci/ Math CC,2,1215
LAW AND SOCIETY,Lecture,POSC,221L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Political Science', '110L', 'Undergraduate', 'D', '']]",Liberal Arts LA,School of Liberal Arts LA,3,1213
THE 21st CENT MANAGER,On Line Class,MBA,660N,,,MBA MB,MBA MB,3,1216
ACTING DANTE'S INFERNO,Marist Abroad,ENG,107L,,,Liberal Arts LA,School of Liberal Arts LA,3,1217
CUBAN LITERATURE,Marist Abroad,ISPA,206L,,,Liberal Arts LA,Modern Language ML,4,1218
KNITWEAR II,Lorenzo di Medici,FASH,332N,,,Communication and The Arts CO,School Communication Arts CO,3,1220
SOFTWARE SYSTEMS+ANALYSIS,Lecture,CMPT,230L,,,Computer Science/ Mathematics CC,School Computer Sci/ Math CC,4,1219
CLASS POLIT THGHT,Lecture,POSC,232L,,,Liberal Arts LA,School of Liberal Arts LA,3,1221
SURVEY OF CUBAN HISTORY,Marist Abroad,ISPA,207L,,,Liberal Arts LA,School of Liberal Arts LA,4,1223
WRITING FOR COLLEGE,Lecture,ENG,120L,,,Liberal Arts LA,School of Liberal Arts LA,3,1224
GLOBAL ENV-BUSINESS,On Line Class,MBA,663N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Masters - MBA', '660N', 'Graduate', 'C', ''], ['Or', '', '', '', 'Masters - MBA', '601N', 'Graduate', 'C', '']]",MBA MB,MBA MB,3,1222
RESEARCH & FIELD METHODS II,Lorenzo di Medici,ARTM,607L,,,MA Museum Studies CW,Museum Studies CW,1,1225
