course_title,taught_how,subject,number,co_requisites,prerequisites,college,department,credit_hours,id
CONTEMPORARY MORAL PROBLEMS,Lecture,PHIL,347L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Philosophy', '101L', 'Undergraduate', 'D', '']]",Liberal Arts LA,School of Liberal Arts LA,3,1074
ETHICS OF FOOD,Lecture,PHIL,348L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Philosophy', '101L', 'Undergraduate', 'D', '']]",Liberal Arts LA,School of Liberal Arts LA,3,1075
RESPON & JUSTICE FUTURE GENR,Lorenzo di Medici,PHIL,364L,,,Liberal Arts LA,School of Liberal Arts LA,3,1076
PHILOSOPHY INTERNSHIP,Internship,PHIL,397N,,,Liberal Arts LA,School of Liberal Arts LA,1,1077
ARCHAEOLOGY OF RELIGION,Lorenzo di Medici,PHRS,222L,,,Liberal Arts LA,School of Liberal Arts LA,3,1078
RENASSNC THEORY OF LOVE,Lorenzo di Medici,PHRS,225L,,,Liberal Arts LA,School of Liberal Arts LA,3,1079
CLASSICAL POLITICAL THOUGHT,Marist Abroad,PHRS,270L,,,Liberal Arts LA,School of Liberal Arts LA,3,1080
PHYSIO OF HEALTH,Lecture,PHED,101L,,,Science SI,School of Science SI,3,1081
BEG CLASS BALLET,Lecture,PHED,105N,,,Science SI,School of Science SI,1,1082
GOLF,Lecture,PHED,120N,,,Science SI,School of Science SI,1,1083
VOLLEYBALL/BADMTN,Lecture,PHED,121N,,,Science SI,School of Science SI,1,1084
ARCHERY,Lecture,PHED,123N,,,Science SI,School of Science SI,1,1085
CONDITIONING,Lecture,PHED,124N,,,Science SI,School of Science SI,1,1086
TENNIS,Lecture,PHED,127N,,,Science SI,School of Science SI,1,1087
MODERN DANCE I,Lecture,PHED,128N,,,Science SI,School of Science SI,1,1088
BOXING,Lecture,PHED,132N,,,Science SI,School of Science SI,1,1089
SAILING,Lecture,PHED,137N,,,Science SI,School of Science SI,1,1090
BEG SWIM/NONSWIM,Lecture,PHED,139N,,,Science SI,School of Science SI,1,1091
INTRO MODERN DANCE,Marist Abroad,PHED,142N,,,Science SI,School of Science SI,3,1092
KARATE I,Lecture,PHED,146N,,,Science SI,School of Science SI,1,1093
SOCCER COACHING,Lecture,PHED,310N,,,Science SI,School of Science SI,2,1094
FOOTBALL COACHING,Lecture,PHED,314N,,,Science SI,School of Science SI,2,1095
MOVEMENT IN SPORT,Lecture,PHED,401L,,,Science SI,School of Science SI,2,1096
PRIN PROB/COACHNG,Lecture,PHED,410N,,,Science SI,School of Science SI,3,1097
HUMAN GROSS ANATOMY,Lecture,PHTH,600N,,,Dr Physical Therapy PT,Dr. Physical Therapy PT,6,1098
INTRO TO PHYSICAL THERAPY,Lecture,PHTH,601N,,,Dr Physical Therapy PT,Dr. Physical Therapy PT,2,1099
HUMAN PHYSIOLOGY,Lecture,PHTH,602N,,,Dr Physical Therapy PT,Dr. Physical Therapy PT,3,1100
CRITICAL INQUIRY I,Lecture,PHTH,603N,,,Dr Physical Therapy PT,Dr. Physical Therapy PT,2,1101
PATHOLOGY,Lecture,PHTH,613N,,,Dr Physical Therapy PT,Dr. Physical Therapy PT,3,1102
NEUROLOGICAL MGMT I,Lecture,PHTH,617N,,,Dr Physical Therapy PT,Dr. Physical Therapy PT,3,1103
DIAGNOSTIC IMAGING,Lecture,PHTH,618N,,,Dr Physical Therapy PT,Dr. Physical Therapy PT,2,1104
CLINICAL EDUCATION I,Lecture,PHTH,620N,,,Dr Physical Therapy PT,Dr. Physical Therapy PT,6,1105
PHARMACOLOGY IN PHY TRPY,Lecture,PHTH,629N,,,Dr Physical Therapy PT,Dr. Physical Therapy PT,1,1106
DIFFERENTIAL DIAGNOSIS,Lecture,PHTH,700N,,,Dr Physical Therapy PT,Dr. Physical Therapy PT,3,1107
ADVANCED MANUAL THERAPY,Lecture,PHTH,701N,,,Dr Physical Therapy PT,Dr. Physical Therapy PT,2,1108
LIFESPAN PHY TPY-ADL-GERIATRIC,Lecture,PHTH,702N,,,Dr Physical Therapy PT,Dr. Physical Therapy PT,2,1109
PROSTHETICS & ORTHOTICS,Lecture,PHTH,703N,,,Dr Physical Therapy PT,Dr. Physical Therapy PT,2,1110
HEALTH PROMO & WELLNESS II,Lecture,PHTH,704N,,,Dr Physical Therapy PT,Dr. Physical Therapy PT,1,1111
ADMINISTRATION & LEADERSHIP,Lecture,PHTH,705N,,,Dr Physical Therapy PT,Dr. Physical Therapy PT,3,1112
CLINICAL EDUCATION IV,Non Scheduled,PHTH,712N,,,Dr Physical Therapy PT,Dr. Physical Therapy PT,7,1113
CLINICAL DIAGNOSTICS,Lecture,PA,610N,,,MS Physician Assistant Studies PA,Physicians Assistant Studies PA,3,1114
CLINICAL DIAGNOSTICS LAB,Laboratory,PA,611N,,,MS Physician Assistant Studies PA,Physicians Assistant Studies PA,2,1115
MED MICROBIO&INFECTIOUS DISEAS,Lecture,PA,612N,,,MS Physician Assistant Studies PA,Physicians Assistant Studies PA,3,1116
CLINICAL MEDICINE III,Lecture,PA,616N,,,MS Physician Assistant Studies PA,Physicians Assistant Studies PA,4,1117
EPIDEMIOLOGY & BIOSTATISTICS,Lecture,PA,617N,,,MS Physician Assistant Studies PA,Physicians Assistant Studies PA,3,1118
EMERGENCY MEDICINE,Lecture,PA,618N,,,MS Physician Assistant Studies PA,Physicians Assistant Studies PA,3,1119
COMPREHENSIVE DIAGNOSIS,Lecture,PA,621N,,,MS Physician Assistant Studies PA,Physicians Assistant Studies PA,3,1120
FAMILY MEDICINE-CR,Lecture,PA,701N,,,MS Physician Assistant Studies PA,Physicians Assistant Studies PA,3,1121
INTERNAL MEDICINE-CR,Lecture,PA,702N,,,MS Physician Assistant Studies PA,Physicians Assistant Studies PA,3,1122
GENERAL SURGERY-CR,Lecture,PA,703N,,,MS Physician Assistant Studies PA,Physicians Assistant Studies PA,3,1123
PEDIATRICS-CR,Lecture,PA,704N,,,MS Physician Assistant Studies PA,Physicians Assistant Studies PA,3,1124
OB/GYN-CR,Lecture,PA,705N,,,MS Physician Assistant Studies PA,Physicians Assistant Studies PA,3,1125
BEHAVIORAL&MENTAL HLTH-CR,Lecture,PA,706N,,,MS Physician Assistant Studies PA,Physicians Assistant Studies PA,3,1126
EMERGENCY MEDICINE-CR,Lecture,PA,707N,,,MS Physician Assistant Studies PA,Physicians Assistant Studies PA,3,1127
HATHA YOGA,Lecture,PHED,147N,,,Science SI,School of Science SI,1,1128
ELECTIVE/GERIATRIC,Lecture,PA,708N,,,MS Physician Assistant Studies PA,Physicians Assistant Studies PA,3,1129
ELECTIVE-CR,Lecture,PA,709N,,,MS Physician Assistant Studies PA,Physicians Assistant Studies PA,3,1130
CAPPING,Lecture,PA,710N,,,MS Physician Assistant Studies PA,Physicians Assistant Studies PA,3,1131
PLACEHOLDER ROTATION,Lecture,PA,720N,,,MS Physician Assistant Studies PA,Physicians Assistant Studies PA,3,1132
INTRO COSMOLOGY,Lecture,PHYS,108L,,,Science SI,School of Science SI,3,1133
COLLEGE PHYSICS II,Lecture,PHYS,202L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Physics', '201L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Physics', '211L', 'Undergraduate', 'D', '']]",Science SI,School of Science SI,3,1134
GEN PHYSICS II,Lecture,PHYS,212L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Mathematics', '241L', 'Undergraduate', 'D', '']]",Science SI,School of Science SI,3,1135
PHYSIC LAB II,Laboratory,PHYS,214L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Physics', '202L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Physics', '212L', 'Undergraduate', 'D', '']]",Science SI,School of Science SI,1,1136
INTRO TO LAW,Lecture,POSC,102L,,,Liberal Arts LA,School of Liberal Arts LA,3,1137
POLITICAL SCI LAB,Internship,POSC,106L,,,Liberal Arts LA,School of Liberal Arts LA,0,1138
AMER NATL GOVT,Lecture,POSC,110L,,,Liberal Arts LA,School of Liberal Arts LA,3,1139
INTRO TO COMPARATIVE POLITICS,Lecture,POSC,111L,,,Liberal Arts LA,School of Liberal Arts LA,3,1140
INTERNATIONAL RELATIONS,Lecture,POSC,113L,,,Liberal Arts LA,School of Liberal Arts LA,3,1141
POLLING/MEDIA,Lecture,POSC,124L,,,Liberal Arts LA,School of Liberal Arts LA,1,1142
ST: PUBLIC SERVICE CAREERS,Lecture,POSC,191N,,,Liberal Arts LA,School of Liberal Arts LA,1,1143
ENVIRON POLITICS+POLICY,Lecture,POSC,202L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Environmental Science', '101L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '110L', 'Undergraduate', 'D', '']]",Liberal Arts LA,School of Liberal Arts LA,3,1144
AMERICAN STATE+LOCAL POLITICS,Lecture,POSC,211L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Political Science', '110L', 'Undergraduate', 'D', '']]",Liberal Arts LA,School of Liberal Arts LA,3,1145
CITIZENS+POLITICAL ORGANIZ,Lorenzo di Medici,POSC,212L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Political Science', '110L', 'Undergraduate', 'D', '']]",Liberal Arts LA,School of Liberal Arts LA,3,1146
POLIT-HUMAN RGTS,Marist Abroad,POSC,213L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Political Science', '112L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '113L', 'Undergraduate', 'D', '']]",Liberal Arts LA,School of Liberal Arts LA,3,1147
CATHOLICS IN US,Lecture,POSC,217L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Political Science', '110L', 'Undergraduate', 'D', '']]",Liberal Arts LA,School of Liberal Arts LA,3,1148
CLASS POLIT THGHT,Lorenzo di Medici,POSC,232L,,,Liberal Arts LA,School of Liberal Arts LA,3,1149
MODRN POLIT THGHT,Lecture,POSC,233L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Political Science', '112L', 'Undergraduate', 'D', '']]",Liberal Arts LA,School of Liberal Arts LA,3,1150
POLITICAL RESEARCH METHODS,Lecture,POSC,235L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '(', '', '', 'Political Science', '110L', 'Undergraduate', 'D', ''], ['And', '', '', '', 'Political Science', '111L', 'Undergraduate', 'D', ')'], ['Or', '(', '', '', 'Political Science', '110L', 'Undergraduate', 'D', ''], ['And', '', '', '', 'Political Science', '112L', 'Undergraduate', 'D', ')'], ['Or', '(', '', '', 'Political Science', '110L', 'Undergraduate', 'D', ''], ['And', '', '', '', 'Political Science', '113L', 'Undergraduate', 'D', ')'], ['Or', '(', '', '', 'Political Science', '111L', 'Undergraduate', 'D', ''], ['And', '', '', '', 'Political Science', '112L', 'Undergraduate', 'D', ')'], ['Or', '(', '', '', 'Political Science', '111L', 'Undergraduate', 'D', ''], ['And', '', '', '', 'Political Science', '113L', 'Undergraduate', 'D', ')'], ['Or', '(', '', '', 'Political Science', '112L', 'Undergraduate', 'D', ''], ['And', '', '', '', 'Political Science', '113L', 'Undergraduate', 'D', ')']]",Liberal Arts LA,School of Liberal Arts LA,4,1151
POLITICS OF DEVLP AREAS,Marist Abroad,POSC,236L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Political Science', '111L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Economics', '104L', 'Undergraduate', 'D', '']]",Liberal Arts LA,School of Liberal Arts LA,3,1152
EUROPEAN POLITICS,Marist Abroad,POSC,251L,,,Liberal Arts LA,School of Liberal Arts LA,3,1153
ITAL/AMER EXPER,Lorenzo di Medici,POSC,266L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Political Science', '110L', 'Undergraduate', 'D', '']]",Liberal Arts LA,School of Liberal Arts LA,3,1154
MODEL UNITED NATIONS,Lecture,POSC,280L,,,Liberal Arts LA,School of Liberal Arts LA,3,1155
HIST-POL:IRELAND,Marist Abroad,POSC,285L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Political Science', '111L', 'Undergraduate', 'D', '']]",Liberal Arts LA,School of Liberal Arts LA,3,1156
ST: POL PARTY & INTEREST GRPS,Lecture,POSC,292L,,,Liberal Arts LA,School of Liberal Arts LA,3,1157
ST: ASIAN POLITICS,Lecture,POSC,293L,,,Liberal Arts LA,School of Liberal Arts LA,3,1158
POLITICAL SOCIAL MOVEMENT,Marist Abroad,POSC,302L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Political Science', '201L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '202L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '205L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '210L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '211L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '212L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '213L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '214L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '216L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '217L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '218L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '221L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '225L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '230L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '232L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '233L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '235L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '236L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '238L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '240L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '243L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '245L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '251L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '252L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '255L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '260L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '266L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '271L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '273L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '280L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '283L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '285L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '289L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '290L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '291L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '292L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '293L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '294L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '295L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '297L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '298L', 'Undergraduate', 'D', '']]",Liberal Arts LA,School of Liberal Arts LA,3,1159
POLITICS OF PREDJUDICE,Lecture,POSC,303L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Political Science', '200L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '201L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '202L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '205L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '210L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '211L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '212L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '213L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '214L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '216L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '217L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '218L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '221L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '225L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '232L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '233L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '235L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '236L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '240L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '243L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '245L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '251L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '252L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '255L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '260L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '266L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '271L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '273L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '280L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '281L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '283L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '285L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '289L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '290L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '293L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '294L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '295L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '296L', 'Undergraduate', 'D', '']]",Liberal Arts LA,School of Liberal Arts LA,3,1160
PUBLIC ADMINISTRATION,Lecture,POSC,304L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Political Science', '110L', 'Undergraduate', 'D', '']]",Liberal Arts LA,School of Liberal Arts LA,3,1161
DEM+DICTATORSHIP,Lecture,POSC,327L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Political Science', '201L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '202L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '205L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '210L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '211L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '212L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '213L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '214L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '216L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '217L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '218L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '221L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '225L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '230L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '232L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '233L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '235L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '236L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '240L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '243L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '245L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '251L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '252L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '255L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '260L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '266L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '271L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '273L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '280L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '281L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '283L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '285L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '290L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '291L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '292L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '293L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '294L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '295L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '296L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '297L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '298L', 'Undergraduate', 'D', '']]",Liberal Arts LA,School of Liberal Arts LA,3,1162
POLTCS+HIST OF MODERN MID EAST,Marist Abroad,POSC,355L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Political Science', '200L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '201L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '202L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '205L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '210L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '211L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '212L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '213L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '214L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '216L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '217L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '218L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '221L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '225L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '232L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '233L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '235L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '236L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '240L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '243L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '245L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '251L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '252L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '255L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '260L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '266L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '271L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '273L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '280L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '281L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '283L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '285L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '289L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '290L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '293L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '294L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '295L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '296L', 'Undergraduate', 'D', '']]",Liberal Arts LA,School of Liberal Arts LA,3,1163
INTERN IN POL SCI,Internship,POSC,377N,,,Liberal Arts LA,School of Liberal Arts LA,5,1164
INTERN POL SCI,Internship,POSC,380N,,,Liberal Arts LA,School of Liberal Arts LA,6,1165
INTERN IN POL SCI,Internship,POSC,384N,,,Liberal Arts LA,School of Liberal Arts LA,4,1166
INTERN IN POL SCI,Internship,POSC,390N,,,Liberal Arts LA,School of Liberal Arts LA,1,1167
ST:BRIT POLITICS+PARLIAMENT,Marist Abroad,POSC,391L,,,Liberal Arts LA,School of Liberal Arts LA,3,1168
ST: DEMOCRACY IN DECLINE,Lecture,POSC,392L,,,Liberal Arts LA,School of Liberal Arts LA,3,1169
INTERN IN POL SCI,Internship,POSC,395N,,,Liberal Arts LA,School of Liberal Arts LA,3,1170
INTERN IN POL SCI,Internship,POSC,396N,,,Liberal Arts LA,School of Liberal Arts LA,3,1171
INTERN IN POL SCI,Internship,POSC,397N,,,Liberal Arts LA,School of Liberal Arts LA,3,1172
WASH SEM I: JOURN I,Lecture,POSC,440L,,,Liberal Arts LA,School of Liberal Arts LA,4,1173
WASH SEM II: JOURN II,Lecture,POSC,441L,,,Liberal Arts LA,School of Liberal Arts LA,4,1174
WASH SEM:ELECTIVE,Lecture,POSC,449L,,,Liberal Arts LA,School of Liberal Arts LA,3,1175
WASH. INTERNSHIP,Internship,POSC,450N,,,Liberal Arts LA,School of Liberal Arts LA,4,1176
