course_title,taught_how,subject,number,co_requisites,prerequisites,college,department,credit_hours,id
MARIST ABROAD PROGRAM-LDM,Lorenzo di Medici,MAP,335N,,,Registrar RG,Registrar RG,6,161
COMM INTERNSHIP,Internship,COM,308N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Career Development', '100N', 'Undergraduate', 'D', '']]",Communication and The Arts CO,School Communication Arts CO,3,159
RESEARCH II,Lecture,ENSC,441L,,,Science SI,School of Science SI,3,165
ST: CULTURE OF FOOD & WINE,Marist Abroad,CSSP,392L,,,Liberal Arts LA,School of Liberal Arts LA,3,164
EARLY MOD EUROPE,Marist Abroad,HIST,249L,,,Liberal Arts LA,School of Liberal Arts LA,3,167
HR MANAGEMNT,Lecture,BUS,301N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Business', '100N', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Accounting', '204N', 'Undergraduate', 'D', '']]",Management SM,School of Management SM,3,163
MARIST ABROAD-LDM,Lorenzo di Medici,MAP,336N,,,Registrar RG,Registrar RG,2,168
INTEGUMENTARY PNT MGMT,Lecture,PHTH,628N,,,Dr Physical Therapy PT,Dr. Physical Therapy PT,2,169
CUR ISSUES ACCT,Lecture,ACCT,477N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Accounting', '302N', 'Undergraduate', 'D', ''], ['And', '', '', '', 'Accounting', '403N', 'Undergraduate', 'D', '']]",Management SM,School of Management SM,3,166
ST: ELEM CZECH LANG&CULTURE,Marist Abroad,CSSZ,192L,,,Liberal Arts LA,School of Liberal Arts LA,3,171
RESEARCH I,Lecture,ENSC,442L,,,Science SI,School of Science SI,2,173
MODERN EUROPE,Marist Abroad,HIST,252L,,,Liberal Arts LA,School of Liberal Arts LA,3,174
ASSESS ED DISABILITIES,Lecture,PSYC,372L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Psychology', '101L', 'Undergraduate', 'D', ''], ['And', '', '', '', 'Psychology', '207L', 'Undergraduate', 'D', '']]",Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,170
MARIST ABROAD ELECTIVE,Marist Abroad,MAP,341L,,,Registrar RG,Registrar RG,3,175
PHARMACOLOGY IN PHY TRPY,Lecture,PHTH,629N,,,Dr Physical Therapy PT,Dr. Physical Therapy PT,1,176
ORGANIC AGRICULTURE,Marist Abroad,AGR,230L,,,Science SI,School of Science SI,3,177
COMM INTERNSHIP,Internship,COM,309N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Career Development', '100N', 'Undergraduate', 'D', '']]",Communication and The Arts CO,School Communication Arts CO,6,172
HEMATOLOGY I,Lecture,MEDT,315N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Chemistry', '131L', 'Undergraduate', 'C', ''], ['Or', '(', '', '', 'Chemistry', '111L', 'Undergraduate', 'C', ''], ['And', '', '', '', 'Chemistry', '115L', 'Undergraduate', 'C', ')'], ['And', '', '', '', 'Chemistry', '132L', 'Undergraduate', 'C', ''], ['Or', '(', '', '', 'Chemistry', '112L', 'Undergraduate', 'C', ''], ['And', '', '', '', 'Chemistry', '116L', 'Undergraduate', 'C', ')'], ['And', '', '', '', 'Biology', '130L', 'Undergraduate', 'C', ''], ['And', '', '', '', 'Biology', '131L', 'Undergraduate', 'C', ''], ['And', '', '', '', 'Medical Technology', '260N', 'Undergraduate', 'C', '']]",Science SI,School of Science SI,4,162
ST: KOREAN ELEMENTS I,Marist Abroad,CSKO,192L,,,Liberal Arts LA,School of Liberal Arts LA,4,178
RESEARCH I,Lecture,ENSC,443L,,,Science SI,School of Science SI,1,179
MARIST ABROAD ELECTIVE,Marist Abroad,MAP,342L,,,Registrar RG,Registrar RG,3,180
PHY THERAPIST AS AN EDUCATOR,Lecture,PHTH,630N,,,Dr Physical Therapy PT,Dr. Physical Therapy PT,2,181
WOMEN IN ASIA,Lecture,HIST,267L,,,Liberal Arts LA,School of Liberal Arts LA,3,183
INTRO TO DATA ANALYSIS,Lecture,DATA,220L,,,Computer Science/ Mathematics CC,School Computer Sci/ Math CC,4,185
CULTURAL ANTHROPOLOGY,Marist Abroad,ANTH,102L,,,Science SI,School of Science SI,3,186
RESEARCH II,Lecture,ENSC,446L,,,Science SI,School of Science SI,1,188
INDUSTRIAL PSYCH,On Line Class,PSYC,385L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Psychology', '101L', 'Undergraduate', 'D', '']]",Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,184
MEDIA STRATEGY,Marist Abroad,COM,314L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Communication', '324L', 'Undergraduate', 'D', '']]",Communication and The Arts CO,School Communication Arts CO,3,187
HEALTH PROMOTION & WELLNESS I,Lecture,PHTH,631N,,,Dr Physical Therapy PT,Dr. Physical Therapy PT,1,190
MARIST ABROAD ELECTIVE,Marist Abroad,MAP,343L,,,Registrar RG,Registrar RG,3,189
MODERN CHINA,Lecture,HIST,271L,,,Liberal Arts LA,School of Liberal Arts LA,3,192
ENV SCI INTERN,Internship,ENSC,498N,,,Science SI,School of Science SI,6,193
ORGANIZ BEHAVIOR,Marist Abroad,BUS,302N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Business', '100N', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Accounting', '204N', 'Undergraduate', 'D', '']]",Management SM,School of Management SM,3,191
CLINICAL EDUCATION II,Lecture,PHTH,632N,,,Dr Physical Therapy PT,Dr. Physical Therapy PT,6,197
MAP INTERNSHIP,Marist Abroad,MAP,395N,,,Registrar RG,Registrar RG,6,196
ARCHAEOLOGY OF ITALY,Lorenzo di Medici,ANTH,103L,,,Science SI,School of Science SI,3,198
MODERN AFRICA,Lecture,HIST,280L,,,Liberal Arts LA,School of Liberal Arts LA,3,199
DATA VISUALIZATION,Lecture,DATA,300L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Computing Technology', '120L', 'Undergraduate', 'D', ''], ['And', '', '', '', 'Data Science+Analytics', '220L', 'Undergraduate', 'D', '']]",Computer Science/ Mathematics CC,School Computer Sci/ Math CC,3,195
ST:DEV DISORDERS+LAB,Lecture,PSYC,388L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Psychology', '101L', 'Undergraduate', 'D', ''], ['And', '', '', '', 'Psychology', '350L', 'Undergraduate', 'D', '']]",Behavioral and Social Science SB,School Behavioral/Social Sci SB,4,194
CLINICAL IMMUNOLOGY,Lecture,MEDT,340N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Chemistry', '131L', 'Undergraduate', 'C', ''], ['Or', '(', '', '', 'Chemistry', '111L', 'Undergraduate', 'C', ''], ['And', '', '', '', 'Chemistry', '115L', 'Undergraduate', 'C', ')'], ['And', '', '', '', 'Chemistry', '132L', 'Undergraduate', 'C', ''], ['Or', '(', '', '', 'Chemistry', '112L', 'Undergraduate', 'C', ''], ['And', '', '', '', 'Chemistry', '116L', 'Undergraduate', 'C', ')'], ['And', '', '', '', 'Biology', '130L', 'Undergraduate', 'C', ''], ['And', '', '', '', 'Biology', '131L', 'Undergraduate', 'C', ''], ['And', '', '', '', 'Medical Technology', '260N', 'Undergraduate', 'C', '']]",Science SI,School of Science SI,4,182
FASHION IN CULTURE+COMMERCE,Lorenzo di Medici,FASH,100L,,,Communication and The Arts CO,School Communication Arts CO,3,200
ST:JOURNALISM&SOCIAL MEDIA,Marist Abroad,COM,317L,,,Communication and The Arts CO,School Communication Arts CO,3,201
CLINICAL EDUCATION IV,Lecture,PHTH,712N,,,Dr Physical Therapy PT,Dr. Physical Therapy PT,7,202
OBJ-ORIENTED PROGRAMMING,Lecture,MSCS,501L,,,MSCS Computer Science CS,MSCS Computer Science CS,4,203
WINE & CULTURE I,Marist Abroad,ANTH,130L,,,Science SI,School of Science SI,3,204
ITALY'S CONTRIBUTION MOD SCI,Marist Abroad,HIST,281L,,,Liberal Arts LA,School of Liberal Arts LA,3,205
MACHINE LEARNING,Lecture,DATA,440L,,,Computer Science/ Mathematics CC,School Computer Sci/ Math CC,4,207
ST:UNIV MINDFUL WITH YOUTH,Lecture,PSYC,389L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Psychology', '101L', 'Undergraduate', 'D', '']]",Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,206
ROUNDS II,Lecture,PHTH,713N,,,Dr Physical Therapy PT,Dr. Physical Therapy PT,1,209
SOFTWARE DES-DEV,Lecture,MSCS,510L,,,MSCS Computer Science CS,MSCS Computer Science CS,4,210
ANTHRPLGY-VIOLENCE+CNFLCT,Lorenzo di Medici,ANTH,150L,,,Science SI,School of Science SI,3,212
ST:COM & GLOBAL COMPETENCE,Marist Abroad,COM,319L,,,Communication and The Arts CO,School Communication Arts CO,3,213
ST:INTELLECTUAL HISTORY,Marist Abroad,HIST,293L,,,Liberal Arts LA,School of Liberal Arts LA,3,214
DATA MINING & PRED ANALYTICS,On Line Class,DATA,450L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Data Science+Analytics', '220L', 'Undergraduate', 'D', '']]",Computer Science/ Mathematics CC,School Computer Sci/ Math CC,3,211
CAPSTONE,Lecture,PHTH,714N,,,Dr Physical Therapy PT,Dr. Physical Therapy PT,1,216
DATABASE MGT SYS,Hybrid Lecture/Online,MSCS,542L,,,MSCS Computer Science CS,MSCS Computer Science CS,4,218
ST:POSITIVE PSYCHOLOGY,Marist Abroad,PSYC,392L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Psychology', '101L', 'Undergraduate', 'D', '']]",Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,215
ST: UNDERGROUND ROME,Lorenzo di Medici,ANTH,189L,,,Science SI,School of Science SI,3,219
CLIN MICROSCOPY,Lecture,MEDT,345N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '(', '', '', 'Chemistry', '131L', 'Undergraduate', 'C', ''], ['Or', '', '', '', 'Chemistry', '111L', 'Undergraduate', 'C', ''], ['And', '', '', '', 'Chemistry', '115L', 'Undergraduate', 'C', ')'], ['And', '(', '', '', 'Chemistry', '132L', 'Undergraduate', 'C', ''], ['Or', '', '', '', 'Chemistry', '112L', 'Undergraduate', 'C', ''], ['And', '', '', '', 'Chemistry', '116L', 'Undergraduate', 'C', ')'], ['And', '', '', '', 'Biology', '130L', 'Undergraduate', 'C', ''], ['And', '', '', '', 'Biology', '131L', 'Undergraduate', 'C', ''], ['And', '', '', '', 'Medical Technology', '260N', 'Undergraduate', 'C', '']]",Science SI,School of Science SI,1,208
PRINC MICROECONOM,School College,ECON,103L,,,Management SM,School of Management SM,3,220
CUMULATIVE EXAM,Lecture,PHTH,715N,,,Dr Physical Therapy PT,Dr. Physical Therapy PT,1,222
ST:PRE-MODERN JAPAN,Marist Abroad,HIST,294L,,,Liberal Arts LA,School of Liberal Arts LA,3,223
SCREENWRITING,Lorenzo di Medici,COM,321L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'English', '117L', 'Undergraduate', 'D', '']]",Communication and The Arts CO,School Communication Arts CO,3,221
ST: HUMAN SEXUALITY,Marist Abroad,PSYC,393L,,,Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,224
CREATIVE PROCESS,Lecture,FASH,126N,,,Communication and The Arts CO,School Communication Arts CO,3,225
ARTIFICIAL INTELL,Lecture,MSCS,550L,,,MSCS Computer Science CS,MSCS Computer Science CS,4,226
HIST ITAL CUISINE,Marist Abroad,ANTH,247L,,,Science SI,School of Science SI,3,227
CLINICAL FOUNDATIONS,Lecture,MEDT,350N,,,Science SI,School of Science SI,1,228
PHYSICAL DIAGNOSTICS,Lecture,PA,604N,,,MS Physician Assistant Studies PA,Physicians Assistant Studies PA,3,229
NETWORKING,On Line Class,MSCS,560L,,,MSCS Computer Science CS,MSCS Computer Science CS,4,230
ST:HISTORY OF MEDICINE,Lecture,HIST,296L,,,Liberal Arts LA,School of Liberal Arts LA,3,231
FASH FIG DRAW,Lecture,FASH,130N,,,Communication and The Arts CO,School Communication Arts CO,1,235
INST BIO-PYSC RESEARCH,Independent Study,PSYC,398L,,,Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,234
ANCIENT EGYPT,Marist Abroad,ANTH,255L,,,Science SI,School of Science SI,3,236
PHYSICAL DIAGNOSTICS LAB (A),Laboratory,PA,605N,,,MS Physician Assistant Studies PA,Physicians Assistant Studies PA,2,237
CLIN MICROSCOP II,Lecture,MEDT,445N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Medical Technology', '345N', 'Undergraduate', 'C', '']]",Science SI,School of Science SI,1,232
GAME DES + PROG I,Lecture,MSCS,565L,,,MSCS Computer Science CS,MSCS Computer Science CS,4,238
NEWSWRITING,Marist Abroad,COM,322L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '(', '', '', 'Communication', '103L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Media Studies & Production', '103L', 'Undergraduate', 'D', ')'], ['And', '', '', '', 'Communication', '242L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Communication', '243L', 'Undergraduate', 'D', '']]",Communication and The Arts CO,School Communication Arts CO,3,233
FASH FIG DRAWII,Lecture,FASH,131N,,,Communication and The Arts CO,School Communication Arts CO,1,240
CLINICAL PHARMACOLOGY,Lecture,PA,608N,,,MS Physician Assistant Studies PA,Physicians Assistant Studies PA,4,242
ST:ADV CLINICAL MICROBIOLOGY,Lecture,MEDT,480N,,,Science SI,School of Science SI,3,243
CLOUD COMPUTING,On Line Class,MSCS,621L,,,MSCS Computer Science CS,MSCS Computer Science CS,4,244
CLINICAL MEDICINE II,Lecture,PA,609N,,,MS Physician Assistant Studies PA,Physicians Assistant Studies PA,4,246
ST:ADV CLINICAL MICROBIO LAB,Laboratory,MEDT,481N,,,Science SI,School of Science SI,1,247
THE AGE OF BARBARIANS,Lorenzo di Medici,ANTH,257L,,,Science SI,School of Science SI,3,249
SD INTERNSHIP,Internship,MSCS,680N,,,MSCS Computer Science CS,MSCS Computer Science CS,1,250
PUBLIC AFFAIRS REPORTING,Lecture,COM,323L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Communication', '242L', 'Undergraduate', 'D', '']]",Communication and The Arts CO,School Communication Arts CO,3,248
FASH DESGN I:DRAW&COLOR,Lecture,FASH,140N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Fashion', '130N', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Fashion', '131N', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Fashion', '132N', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Fashion', '133N', 'Undergraduate', 'D', '']]",Communication and The Arts CO,School Communication Arts CO,3,245
IMAGING & DIAGNOSTIC TESTING,Lecture,PA,614N,,,MS Physician Assistant Studies PA,Physicians Assistant Studies PA,3,251
ST:ADV CLINICAL CHEMISTRY,Lecture,MEDT,482N,,,Science SI,School of Science SI,3,252
PSYCHOLOGICAL SYSTMS-CAPPING,Lecture,PSYC,478L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Psychology', '350L', 'Undergraduate', 'D', ''], ['And', '(', '', '', 'Psychology', '301L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Psychology', '302L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Psychology', '303L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Psychology', '304L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Psychology', '305L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Psychology', '306L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Psychology', '307L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Psychology', '308L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Psychology', '388L', 'Undergraduate', 'D', ')']]",Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,241
CO(OK)QUINARIUS ANC SRCE ITAL,Lorenzo di Medici,ANTH,264L,,,Science SI,School of Science SI,3,253
INST: MACHINE LEARNING,Independent Study,MSCS,688N,,,MSCS Computer Science CS,MSCS Computer Science CS,4,254
BEHAVIORAL MEDICINE,Lecture,PA,615N,,,MS Physician Assistant Studies PA,Physicians Assistant Studies PA,3,256
DATA MODELING FOR BUSINESS,Lecture,BUS,310N,,,Management SM,School of Management SM,3,257
ST:ADV CLINICAL CHEMISTRY LAB,Laboratory,MEDT,483N,,,Science SI,School of Science SI,1,258
RESEARCH+CONSUMER INSIGHT,Lecture,COM,324L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '(', '', '', 'Communication', '220L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Communication', '110L', 'Undergraduate', 'D', ')']]",Communication and The Arts CO,School Communication Arts CO,3,255
PROJECT,Lecture,MSCS,710L,,,MSCS Computer Science CS,MSCS Computer Science CS,4,259
MADE IN ITALY:CULTURE OF EXCEL,Lorenzo di Medici,FASH,183L,,,Communication and The Arts CO,School Communication Arts CO,3,260
ELEM ARAB I,Lecture,ARAB,101L,,,Liberal Arts LA,School of Liberal Arts LA,3,261
FAMILY MEDICINE-CR,Lecture,PA,701N,,,MS Physician Assistant Studies PA,Physicians Assistant Studies PA,3,262
ORGANIZATIONAL BEHAVIOR,Lorenzo di Medici,BUS,311N,,,Management SM,School of Management SM,3,263
ST:ADV HEMATOLOGY,Lecture,MEDT,484N,,,Science SI,School of Science SI,3,264
EDUCATIONAL PSYC,On Line Class,EPSY,505L,,,MA Ed. Psychology BY,MA Ed. Psychology BY,3,265
INTERCULT COMM,On Line Class,COM,325L,,,Communication and The Arts CO,School Communication Arts CO,3,267
ST:ADVANCED ARABIC I,Lecture,ARAB,292L,,,Liberal Arts LA,School of Liberal Arts LA,3,268
ST:ADV HEMATOLOGY LAB,Laboratory,MEDT,485N,,,Science SI,School of Science SI,1,270
EDUC PSYC SEMINAR,Lecture,PSYC,479L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Psychology', '101L', 'Undergraduate', 'D', ''], ['And', '(', '', '', 'Education', '352N', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Education', '352L', 'Undergraduate', 'D', ')'], ['Or', '(', '', '', 'Education', '351L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Education', '351N', 'Undergraduate', 'D', ')']]",Behavioral and Social Science SB,School Behavioral/Social Sci SB,1,266
INTEGR LERN THRY,On Line Class,EPSY,510L,,,MA Ed. Psychology BY,MA Ed. Psychology BY,3,272
CONTEMPORARY ARCHITECTURE,Marist Abroad,ARCH,120L,,,Communication and The Arts CO,School Communication Arts CO,3,273
ST:ADV CLINICAL IMMUN/IMMUNHEM,Lecture,MEDT,486N,,,Science SI,School of Science SI,3,274
FINANCIAL MGMT,Lecture,BUS,320N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '(', '', '', 'Mathematics', '130L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Mathematics', '330L', 'Undergraduate', 'D', ')'], ['And', '', '', '', 'Accounting', '203N', 'Undergraduate', 'D', ''], ['And', '(', '', '', 'Economics', '101L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Economics', '104L', 'Undergraduate', 'D', ')'], ['And', '(', '', '', 'Economics', '102L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Economics', '103L', 'Undergraduate', 'D', ')']]",Management SM,School of Management SM,3,269
TEXTILES,Hybrid Lecture/Online,FASH,200N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Fashion', '100N', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Fashion', '100L', 'Undergraduate', 'D', '']]",Communication and The Arts CO,School Communication Arts CO,3,276
MAGAZINE WRITING,Marist Abroad,COM,327L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '(', '', '', 'Communication', '103L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Media Studies & Production', '103L', 'Undergraduate', 'D', ')'], ['And', '', '', '', 'Communication', '242L', 'Undergraduate', 'D', '']]",Communication and The Arts CO,School Communication Arts CO,3,275
ST:ADV CLNCL IMMUN/IMMUNHM LAB,Laboratory,MEDT,487N,,,Science SI,School of Science SI,1,278
VISUAL MODELS FOR MATH,Lecture,EPSY,581L,,,MA Ed. Psychology BY,MA Ed. Psychology BY,3,279
HIST OF INT DSGN,Marist Abroad,ARCH,140L,,,Communication and The Arts CO,School Communication Arts CO,3,280
SUPV RESEARCH,Non Scheduled,PSYC,485L,,,Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,281
ADAPTIVE TEAM LEADERSHIP,Lecture,MS,301N,,,Management SM,School of Management SM,3,282
TEACH HUMANIT/SOC STUDIES,Lecture,EPSY,582L,,,MA Ed. Psychology BY,MA Ed. Psychology BY,3,283
DESIGN STUDIO TECH,Lecture,FASH,210N,,,Communication and The Arts CO,School Communication Arts CO,3,284
ROMAN CIV-MONUMNTS,Marist Abroad,ARCH,150L,,,Communication and The Arts CO,School Communication Arts CO,3,285
ADVANCED LEADERSHIP I,Lecture,MS,401N,,,Management SM,School of Management SM,3,288
FIELDWRK/SL-I,Lecture,PSYC,487N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Psychology', '101L', 'Undergraduate', 'D', ''], ['And', '', '', '', 'Psychology', '350L', 'Undergraduate', 'D', '']]",Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,287
