course_title,taught_how,subject,number,co_requisites,prerequisites,college,department,credit_hours,id
ST: ARCHITECTURE STUDIO,Lorenzo di Medici,ARCH,380N,,,Communication and The Arts CO,School Communication Arts CO,3,191
MARIST ABROAD PROGRAM-LDM,Lorenzo di Medici,MAP,323N,,,Registrar RG,Registrar RG,3,194
"MEDICINE,LIT, & SOCIETY",Lecture,ENG,238L,,,Liberal Arts LA,School of Liberal Arts LA,3,192
INSTRUM SKILL I,Lecture,MUS,140L,,,Communication and The Arts CO,School Communication Arts CO,3,193
FUND-ART+DESIGN,Lecture,ART,101L,,,Communication and The Arts CO,School Communication Arts CO,3,195
MARIST ABROAD PROGRAM-LDM,Lorenzo di Medici,MAP,326N,,,Registrar RG,Registrar RG,13,196
AM SHORT FIC,Lecture,ENG,240L,,,Liberal Arts LA,School of Liberal Arts LA,3,198
FIRST AID/CPR,Lecture,HLTH,202N,,,Science SI,School of Science SI,3,200
ABNORMAL PSYCH,On Line Class,PSYC,202L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Psychology', '101L', 'Undergraduate', 'D', '']]",Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,197
THRY OF MUSIC II,Lecture,MUS,220L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Music', '120L', 'Undergraduate', 'D', '']]",Communication and The Arts CO,School Communication Arts CO,3,199
MARIST ABROAD PROG (GRAD) LDM,Lorenzo di Medici,MAP,327N,,,Registrar RG,Registrar RG,1,202
MUSIC CULT-WRLD,Lecture,MUS,226L,,,Communication and The Arts CO,School Communication Arts CO,3,203
EMERGENCY MED TECH I,Lecture,HLTH,205N,,,Science SI,School of Science SI,4,204
INTRO TO LITERATURE,Marist Abroad,ENG,255L,,,Liberal Arts LA,School of Liberal Arts LA,3,205
MARIST ABROAD PROG (GRAD) LDM,Lorenzo di Medici,MAP,328N,,,Registrar RG,Registrar RG,8,206
MS EXCEL,Lecture,CMPT,105N,,,Computer Science/ Mathematics CC,School Computer Sci/ Math CC,1,207
TOPICS IN NUTRITION,Lorenzo di Medici,HLTH,225L,,,Science SI,School of Science SI,3,208
"ART IN ROME, ANCIENT - BAROQUE",Marist Abroad,ART,102L,,,Communication and The Arts CO,School Communication Arts CO,3,209
MARIST ABROAD PROGRAM-LDM,Lorenzo di Medici,MAP,329N,,,Registrar RG,Registrar RG,6,211
CLASSICS WEST LIT,Lecture,ENG,270L,,,Liberal Arts LA,School of Liberal Arts LA,3,212
JAZZ FOXES,Lecture,MUS,230N,,,Communication and The Arts CO,School Communication Arts CO,1,213
SCIENCE OF FOOD/HLTH/WELLBNG,Lorenzo di Medici,HLTH,282L,,,Science SI,School of Science SI,3,214
MARIST ABROAD PROGRAM-LDM,Lorenzo di Medici,MAP,331N,,,Registrar RG,Registrar RG,4,215
BASIC SCULPTURE,Marist Abroad,ART,105N,,,Communication and The Arts CO,School Communication Arts CO,3,216
INTRO TO PROGRAMMING,Marist Abroad,CMPT,120L,,,Computer Science/ Mathematics CC,School Computer Sci/ Math CC,4,217
BRASS ENSEMB,Lecture,MUS,231N,,,Communication and The Arts CO,School Communication Arts CO,1,218
CLASSICS OF WEST LIT II,Lecture,ENG,271L,,,Liberal Arts LA,School of Liberal Arts LA,3,219
BASIC DRAWING,Lecture,ART,110N,,,Communication and The Arts CO,School Communication Arts CO,3,221
MARIST ABROAD PROGRAM-LDM,Lorenzo di Medici,MAP,335N,,,Registrar RG,Registrar RG,6,222
FLUTE CHOIR,Lecture,MUS,232N,,,Communication and The Arts CO,School Communication Arts CO,1,223
EXERCISE PHYS,Lecture,HLTH,301L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Biology', '201L', 'Undergraduate', 'C', ''], ['And', '', '', '', 'Biology', '202L', 'Undergraduate', 'C', '']]",Science SI,School of Science SI,3,220
LITERARY ROME,Marist Abroad,ENG,277L,,,Liberal Arts LA,School of Liberal Arts LA,3,224
MARIST ABROAD-LDM,Lorenzo di Medici,MAP,336N,,,Registrar RG,Registrar RG,2,225
ORCHESTRA,Lecture,MUS,234N,,,Communication and The Arts CO,School Communication Arts CO,1,226
THEMES IN MOD HIST,Lecture,HIST,101L,,,Liberal Arts LA,School of Liberal Arts LA,3,227
MARIST ABROAD ELECTIVE,Marist Abroad,MAP,341L,,,Registrar RG,Registrar RG,3,230
ST: DIGITAL&MEDIA SKILLS/BUS,Marist Abroad,BUS,390N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Business', '100N', 'Undergraduate', 'D', '']]",Management SM,School of Management SM,3,228
FLORENTINE THEATRE HISTORY,Marist Abroad,ENG,278L,,,Liberal Arts LA,School of Liberal Arts LA,3,231
HANDBELL CHOIR,Lecture,MUS,235N,,,Communication and The Arts CO,School Communication Arts CO,1,233
BASIC PAINTING,Lecture,ART,111N,,,Communication and The Arts CO,School Communication Arts CO,3,232
MARIST ABROAD ELECTIVE,Marist Abroad,MAP,342L,,,Registrar RG,Registrar RG,3,234
BASIC PHOTO,Lecture,ART,145N,,,Communication and The Arts CO,School Communication Arts CO,3,235
ST: DIGITAL MARKETING CONC,Marist Abroad,BUS,391N,,,Management SM,School of Management SM,3,236
CREATIVE WRITING,Lorenzo di Medici,ENG,280L,,,Liberal Arts LA,School of Liberal Arts LA,3,238
MARIST ABROAD ELECTIVE,Marist Abroad,MAP,343L,,,Registrar RG,Registrar RG,3,239
FOUND OF COGNITIVE SCIENCES,Lecture,PSYC,205L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Psychology', '101L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Philosophy', '101L', 'Undergraduate', 'D', '']]",Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,237
ST:CREAT/INNOV&ENTREPRENEUR,Marist Abroad,BUS,392N,,,Management SM,School of Management SM,3,240
INTRO TO WGSS,Lecture,HIST,130L,,,Liberal Arts LA,School of Liberal Arts LA,3,241
SYMPHONIC BAND,Lecture,MUS,236N,,,Communication and The Arts CO,School Communication Arts CO,1,242
MARIST ABROAD ELECTIVE,Marist Abroad,MAP,362L,,,Registrar RG,Registrar RG,1,243
HIST WEST ART I,Lecture,ART,160L,,,Communication and The Arts CO,School Communication Arts CO,3,244
FLORENCE & THE HOUSE OF MEDICI,Lorenzo di Medici,HIST,202L,,,Liberal Arts LA,School of Liberal Arts LA,3,246
THE EXCEPT CHILD,Lecture,PSYC,207L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Psychology', '101L', 'Undergraduate', 'D', '']]",Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,245
WIND SYMPHONY,Lecture,MUS,237N,,,Communication and The Arts CO,School Communication Arts CO,1,247
ST:MARKETING COMMUNICATIONS,Marist Abroad,BUS,393N,,,Management SM,School of Management SM,3,248
MAP INTERNSHIP,Marist Abroad,MAP,395N,,,Registrar RG,Registrar RG,6,249
BUSINESS INTERN,Internship,BUS,395N,,,Management SM,School of Management SM,1,251
WAR IN THE ANCIENT WORLD,Lorenzo di Medici,HIST,208L,,,Liberal Arts LA,School of Liberal Arts LA,3,250
OBJ-ORIENTED PROGRAMMING,Lecture,MSCS,501L,,,MSCS Computer Science CS,MSCS Computer Science CS,4,252
DANTE'S QUEST FOR LOVE,Lorenzo di Medici,ENG,281L,,,Liberal Arts LA,School of Liberal Arts LA,3,254
HIST WEST ART II,On Line Class,ART,180L,,,Communication and The Arts CO,School Communication Arts CO,3,253
POP MUS AMER,Lecture,MUS,242L,,,Communication and The Arts CO,School Communication Arts CO,3,255
BUSINESS INTERN,Internship,BUS,396N,,,Management SM,School of Management SM,2,256
ADV DATA STRUCTURES,Lecture,MSCS,502L,,,MSCS Computer Science CS,MSCS Computer Science CS,4,257
ST:SECRETS OF THE MET,On Line Class,ART,190L,,,Communication and The Arts CO,School Communication Arts CO,3,258
DIGITAL HUMANITIES,Lecture,HIST,209L,,,Liberal Arts LA,School of Liberal Arts LA,3,260
ST: FROM HORROR TO ROMANCE,Marist Abroad,ENG,292L,,,Liberal Arts LA,School of Liberal Arts LA,3,261
GUITAR ENSEMBLE,Lecture,MUS,244N,,,Communication and The Arts CO,School Communication Arts CO,1,262
EDUC PSYCHOLOGY,Lecture,PSYC,208L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Psychology', '101L', 'Undergraduate', 'D', '']]",Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,259
BUSINESS INTERN,Internship,BUS,397N,,,Management SM,School of Management SM,3,263
3D DESIGN,Lecture,ART,201N,,,Communication and The Arts CO,School Communication Arts CO,3,265
INFO TECH & SYS CONCEPTS,On Line Class,CMPT,130L,,,Computer Science/ Mathematics CC,School Computer Sci/ Math CC,3,264
HIST-CULT:MID HUD,Lecture,HIST,218L,,,Liberal Arts LA,School of Liberal Arts LA,3,266
SOFTWARE DES-DEV,On Line Class,MSCS,510L,,,MSCS Computer Science CS,MSCS Computer Science CS,4,267
PERCUSSION ENSEMBLE,Lecture,MUS,245N,,,Communication and The Arts CO,School Communication Arts CO,1,268
ST:WRITING MODERN WORLDS,Marist Abroad,ENG,293L,,,Liberal Arts LA,School of Liberal Arts LA,3,269
SPORT+EXER PSYC,Lecture,PSYC,211L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Psychology', '101L', 'Undergraduate', 'D', '']]",Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,270
EMPIRE ST:HIST-NY,Lecture,HIST,220L,,,Liberal Arts LA,School of Liberal Arts LA,3,272
DATABASE MGT SYS,Hybrid Lecture/Online,MSCS,542L,,,MSCS Computer Science CS,MSCS Computer Science CS,4,273
HIST MUSIC INDSTRY,Marist Abroad,MUS,247L,,,Communication and The Arts CO,School Communication Arts CO,3,274
BUSINESS INTERN,Internship,BUS,398N,,,Management SM,School of Management SM,6,276
WORLD ENGLISHES,Lecture,ENG,302L,,,Liberal Arts LA,School of Liberal Arts LA,3,277
SOFTWARE DEVELOPMENT I,School College,CMPT,220L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Computing Technology', '120L', 'Undergraduate', 'D', ''], ['Or', '(', '', '', 'Computing Technology', '106L', 'Undergraduate', 'D', ''], ['And', '', '', '', 'Computing Technology', '107L', 'Undergraduate', 'D', ')']]",Computer Science/ Mathematics CC,School Computer Sci/ Math CC,4,271
INTERM PAINTING,Lecture,ART,202N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Art', '111N', 'Undergraduate', 'D', '']]",Communication and The Arts CO,School Communication Arts CO,3,275
AM MILT HIST,Lecture,HIST,223L,,,Liberal Arts LA,School of Liberal Arts LA,3,279
HEALTH PSYCHOLOGY,Lecture,PSYC,213L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Psychology', '101L', 'Undergraduate', 'D', '']]",Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,278
HIST MOT PICT MUSIC,Lorenzo di Medici,MUS,248L,,,Communication and The Arts CO,School Communication Arts CO,3,282
LIT CRIT THRY,Lecture,ENG,308L,,,Liberal Arts LA,School of Liberal Arts LA,3,281
COMPENSATION ADM,Lecture,BUS,401N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Business', '100N', 'Undergraduate', 'D', ''], ['And', '', '', '', 'Business', '301N', 'Undergraduate', 'D', '']]",Management SM,School of Management SM,3,280
DRAW II:MEDIA+TECH,Marist Abroad,ART,203N,,,Communication and The Arts CO,School Communication Arts CO,3,283
AMER HIST II,Lecture,HIST,227L,,,Liberal Arts LA,School of Liberal Arts LA,3,285
SOFTWARE DEVELOPMENT II,Marist Abroad,CMPT,221L,,,Computer Science/ Mathematics CC,School Computer Sci/ Math CC,4,284
ARTIFICIAL INTELL,Lecture,MSCS,550L,,,MSCS Computer Science CS,MSCS Computer Science CS,4,287
SOCIAL PSYCHOLOGY,Lecture,PSYC,220L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Psychology', '101L', 'Undergraduate', 'D', '']]",Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,286
PLAYWRITE WORKSH,Lecture,ENG,310L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'English', '150L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'English', '280L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'English', '222L', 'Undergraduate', 'D', '']]",Liberal Arts LA,School of Liberal Arts LA,3,288
NETWORKING,Lecture,MSCS,560L,,,MSCS Computer Science CS,MSCS Computer Science CS,4,291
BASIC PRINTMAKING,Lecture,ART,207N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Art', '101L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Art', '101N', 'Undergraduate', 'D', '']]",Communication and The Arts CO,School Communication Arts CO,3,290
AMER SINCE 1945,Lecture,HIST,228L,,,Liberal Arts LA,School of Liberal Arts LA,3,292
MC SINGERS-MEN,Lecture,MUS,250N,,,Communication and The Arts CO,School Communication Arts CO,1,293
FORMS IN WRITING,Lecture,ENG,318L,,,Liberal Arts LA,School of Liberal Arts LA,1,294
LABOR RELATIONS,Lecture,BUS,402L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Business', '100N', 'Undergraduate', 'D', ''], ['And', '', '', '', 'Business', '301N', 'Undergraduate', 'D', ''], ['And', '(', '', '', 'Economics', '103L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Economics', '102L', 'Undergraduate', 'D', ')'], ['And', '(', '', '', 'Economics', '104L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Economics', '101L', 'Undergraduate', 'D', ')']]",Management SM,School of Management SM,3,289
PSYC OF ART & HUMAN CREATIVITY,Lorenzo di Medici,PSYC,221L,,,Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,295
SOFTWARE SYSTEMS+ANALYSIS,Lecture,CMPT,230L,,,Computer Science/ Mathematics CC,School Computer Sci/ Math CC,4,296
GAME DES + PROG I,Hybrid Lecture/Online,MSCS,565L,,,MSCS Computer Science CS,MSCS Computer Science CS,4,297
ROMAN CIV-MONUMNTS,Lorenzo di Medici,ART,208L,,,Communication and The Arts CO,School Communication Arts CO,3,298
MC SINGERS-WOMEN,Lecture,MUS,251N,,,Communication and The Arts CO,School Communication Arts CO,1,299
CHAUCER,Lecture,ENG,324L,,,Liberal Arts LA,School of Liberal Arts LA,3,300
BUSINESS INTERN,Internship,BUS,412N,,,Management SM,School of Management SM,5,301
CLOUD COMPUTING,On Line Class,MSCS,621L,,,MSCS Computer Science CS,MSCS Computer Science CS,4,302
THE ANIMATED SHORT FILM,Marist Abroad,ART,209N,,,Communication and The Arts CO,School Communication Arts CO,3,303
MC FRESH WMAN'S CHOIR,Lecture,MUS,252N,,,Communication and The Arts CO,School Communication Arts CO,1,305
MANAGEMENT INFOR SYSTEMS,Marist Abroad,CMPT,300L,,,Computer Science/ Mathematics CC,School Computer Sci/ Math CC,3,306
17 CENT LIT,Lecture,ENG,329L,,,Liberal Arts LA,School of Liberal Arts LA,3,307
INST: CAREER MGMT MENTOR,Independent Study,BUS,415L,,,Management SM,School of Management SM,2,308
COMMUNITY PSYCH,Lecture,PSYC,222L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Psychology', '101L', 'Undergraduate', 'D', '']]",Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,304
SD INTERNSHIP,Internship,MSCS,680N,,,MSCS Computer Science CS,MSCS Computer Science CS,1,309
MC CHAPEL CHOIR,Lecture,MUS,253N,,,Communication and The Arts CO,School Communication Arts CO,1,310
18 CENT ENGL/COLO,Marist Abroad,ENG,336L,,,Liberal Arts LA,School of Liberal Arts LA,3,311
U.S.WOMEN'S HIST,Lecture,HIST,232L,,,Liberal Arts LA,School of Liberal Arts LA,3,312
DIGTL LAYOUT+DESIGN,Marist Abroad,ART,211L,,,Communication and The Arts CO,School Communication Arts CO,3,313
DERIVATIVES+RISK MGTMNT,Lecture,BUS,418N,,,Management SM,School of Management SM,3,314
FORENSIC PSYCHOLOGY,Lorenzo di Medici,PSYC,225L,,,Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,315
PROJECT,Lecture,MSCS,710L,,,MSCS Computer Science CS,MSCS Computer Science CS,4,316
MC CHAMBER SINGERS,Lecture,MUS,256N,,,Communication and The Arts CO,School Communication Arts CO,1,317
MODERN IRISH LIT,Marist Abroad,ENG,345L,,,Liberal Arts LA,School of Liberal Arts LA,3,318
MYSTERIOUS PEOPLE OF ANC ITALY,Lorenzo di Medici,HIST,238L,,,Liberal Arts LA,School of Liberal Arts LA,3,319
EDUCATIONAL PSYC,On Line Class,EPSY,505L,,,MA Ed. Psychology BY,MA Ed. Psychology BY,3,322
DIGTL LAYOUT+DESIGN,Lecture,ART,211N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Art', '231L', 'Undergraduate', 'D', '']]",Communication and The Arts CO,School Communication Arts CO,3,320
INTRO TO ART THERAPY,Lorenzo di Medici,PSYC,270L,,,Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,323
ST:CHAMBER STRINGS,Lecture,MUS,291N,,,Communication and The Arts CO,School Communication Arts CO,1,324
"TECNOLOGY,ETHICS,+SOCIETY",Lecture,CMPT,305L,,,Computer Science/ Mathematics CC,School Computer Sci/ Math CC,3,326
INTRO AFRICAN DIASPORA,Marist Abroad,HIST,242L,,,Liberal Arts LA,School of Liberal Arts LA,3,327
INVESTMENT ANALYS,Lecture,BUS,420N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Business', '320N', 'Undergraduate', 'D', ''], ['And', '', '', '', 'Accounting', '330N', 'Undergraduate', 'D', ''], ['And', '', '', '', 'Business', '421N', 'Undergraduate', 'D', ''], ['And', '', '', '', 'Economics', '422L', 'Undergraduate', 'D', ''], ['And', '(', '', '', 'Mathematics', '115L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Mathematics', '241L', 'Undergraduate', 'D', ')']]",Management SM,School of Management SM,3,321
DIRECTING,Lecture,ENG,350L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'English', '227L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'English', '241L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Media Studies & Production', '206L', 'Undergraduate', 'D', '']]",Liberal Arts LA,School of Liberal Arts LA,3,325
PRIVATE STUDIO,Lecture,MUS,320N,,,Communication and The Arts CO,School Communication Arts CO,1,328
INTEGR LERN THRY,On Line Class,EPSY,510L,,,MA Ed. Psychology BY,MA Ed. Psychology BY,3,329
SOC PSYC OF MODERN LIV+LAB,Lecture,PSYC,307L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Psychology', '101L', 'Undergraduate', 'D', ''], ['And', '', '', '', 'Psychology', '350L', 'Undergraduate', 'D', '']]",Behavioral and Social Science SB,School Behavioral/Social Sci SB,4,330
GRAPH DESIGN I:TYPOGRAPHY+DES,Lecture,ART,215N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Art', '231L', 'Undergraduate', 'D', '']]",Communication and The Arts CO,School Communication Arts CO,3,331
ANCIENT GREECE,Marist Abroad,HIST,244L,,,Liberal Arts LA,School of Liberal Arts LA,3,332
DATA COMMUNICATIONS,Lecture,CMPT,306N,,,Computer Science/ Mathematics CC,School Computer Sci/ Math CC,4,333
ANCIENT GREEK LIT,Marist Abroad,ENG,360L,,,Liberal Arts LA,School of Liberal Arts LA,3,334
VISUAL MODELS FOR MATH,Lecture,EPSY,581L,,,MA Ed. Psychology BY,MA Ed. Psychology BY,3,335
ANCIENT ROME,Lecture,HIST,247L,,,Liberal Arts LA,School of Liberal Arts LA,3,337
TEACH HUMANIT/SOC STUDIES,Lecture,EPSY,582L,,,MA Ed. Psychology BY,MA Ed. Psychology BY,3,340
CORP FINANCE,Lecture,BUS,421N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Business', '320N', 'Undergraduate', 'D', ''], ['And', '(', '', '', 'Mathematics', '115L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Mathematics', '241L', 'Undergraduate', 'D', ')']]",Management SM,School of Management SM,3,336
WORKSHOP FICTION,Lecture,ENG,382L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'English', '280L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'English', '222L', 'Undergraduate', 'D', '']]",Liberal Arts LA,School of Liberal Arts LA,3,338
HUMAN MEMORY + LAB,Lecture,PSYC,308L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Psychology', '101L', 'Undergraduate', 'D', ''], ['And', '', '', '', 'Psychology', '350L', 'Undergraduate', 'D', '']]",Behavioral and Social Science SB,School Behavioral/Social Sci SB,4,339
MEDIEVAL EUROPE,Marist Abroad,HIST,248L,,,Liberal Arts LA,School of Liberal Arts LA,3,341
PHYSICS IN THE ARTS,Lorenzo di Medici,ART,216L,,,Communication and The Arts CO,School Communication Arts CO,3,342
ENGAGED IN SCI EDUC,Lecture,EPSY,583L,,,MA Ed. Psychology BY,MA Ed. Psychology BY,3,344
ST:LIT & NATURE,Lecture,ENG,392L,,,Liberal Arts LA,School of Liberal Arts LA,3,345
INTERNETWORKING,Lecture,CMPT,307N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Computing Technology', '306N', 'Undergraduate', 'D', '']]",Computer Science/ Mathematics CC,School Computer Sci/ Math CC,4,343
DEVLPMNT DISORDERS+LAB,Lecture,PSYC,310L,,,Behavioral and Social Science SB,School Behavioral/Social Sci SB,4,346
EARLY MOD EUROPE,Marist Abroad,HIST,249L,,,Liberal Arts LA,School of Liberal Arts LA,3,347
HIST-PHOTOGRAPHY,Lecture,ART,220L,,,Communication and The Arts CO,School Communication Arts CO,3,348
FINANCE FOR ENTREPRENEURS,Lecture,BUS,423N,,,Management SM,School of Management SM,3,349
LIFE SPAN DEVELOPMENT,On Line Class,EPSY,620L,,,MA Ed. Psychology BY,MA Ed. Psychology BY,3,350
